,en,es,ar,cs,de,id,ko,ja,lv,nl,it
30,0.8958333333333334,0.8541666666666666,0.8958333333333334,0.8958333333333334,0.90625,0.8333333333333334,0.8854166666666666,0.8854166666666666,0.8333333333333334,0.90625,
31,0.8782608695652174,0.9043478260869565,0.8260869565217391,0.8347826086956521,0.9304347826086956,0.8608695652173913,0.7652173913043478,0.8434782608695652,0.8608695652173913,0.8956521739130435,
32,0.835820895522388,0.8208955223880597,0.8059701492537313,0.835820895522388,0.8805970149253731,0.7611940298507462,0.7611940298507462,0.835820895522388,0.8208955223880597,0.9253731343283582,
33,0.8157894736842105,0.7982456140350878,0.7280701754385965,0.7807017543859649,0.8333333333333334,0.7982456140350878,0.6578947368421053,0.7719298245614035,0.7631578947368421,0.8596491228070176,
34,0.8358974358974359,0.8307692307692308,0.8205128205128205,0.8307692307692308,0.8205128205128205,0.8,0.8102564102564103,0.8051282051282052,0.8,0.8615384615384616,
35,0.8873239436619719,0.8591549295774648,0.8098591549295775,0.8732394366197183,0.8661971830985915,0.7816901408450704,0.6901408450704225,0.823943661971831,0.8028169014084507,0.9084507042253521,
36,0.8742857142857143,0.7828571428571428,0.7828571428571428,0.8114285714285714,0.8057142857142857,0.7428571428571429,0.6457142857142857,0.7428571428571429,0.8057142857142857,0.8571428571428571,
37,0.8225806451612904,0.8064516129032258,0.8387096774193549,0.8387096774193549,0.8225806451612904,0.7419354838709677,0.6612903225806451,0.8225806451612904,0.7903225806451613,0.8064516129032258,
38,0.8604651162790697,0.7829457364341085,0.8217054263565892,0.8217054263565892,0.875968992248062,0.7829457364341085,0.7984496124031008,0.8217054263565892,0.8217054263565892,0.9069767441860465,
39,0.9508196721311475,0.8934426229508197,0.9016393442622951,0.8688524590163934,0.8852459016393442,0.7868852459016393,0.6885245901639344,0.8770491803278688,0.819672131147541,0.9180327868852459,
40,0.844559585492228,0.8290155440414507,0.8497409326424871,0.8341968911917098,0.8756476683937824,0.8134715025906736,0.7927461139896373,0.8497409326424871,0.8652849740932642,0.8911917098445595,
41,0.8660714285714286,0.8571428571428571,0.7589285714285714,0.8392857142857143,0.8571428571428571,0.7410714285714286,0.7142857142857143,0.6964285714285714,0.8660714285714286,0.9107142857142857,
42,0.898876404494382,0.7303370786516854,0.8764044943820225,0.8089887640449438,0.8876404494382022,0.7303370786516854,0.7078651685393258,0.8764044943820225,0.8314606741573034,0.898876404494382,
43,0.782258064516129,0.8387096774193549,0.782258064516129,0.7661290322580645,0.8548387096774194,0.782258064516129,0.6935483870967742,0.8306451612903226,0.8629032258064516,0.8387096774193549,
44,0.8490566037735849,0.8867924528301887,0.839622641509434,0.8584905660377359,0.8584905660377359,0.8018867924528302,0.7830188679245284,0.8113207547169812,0.8113207547169812,0.8679245283018868,
45,0.8315789473684211,0.8315789473684211,0.8315789473684211,0.8315789473684211,0.8736842105263158,0.7263157894736842,0.7368421052631579,0.7578947368421053,0.8210526315789474,0.8210526315789474,
46,0.8475609756097561,0.8536585365853658,0.7682926829268293,0.8170731707317073,0.8902439024390244,0.7987804878048781,0.75,0.7804878048780488,0.8353658536585366,0.8353658536585366,
47,0.9441340782122905,0.9162011173184358,0.9106145251396648,0.9273743016759777,0.9217877094972067,0.8379888268156425,0.7653631284916201,0.9441340782122905,0.88268156424581,0.9608938547486033,
48,0.7909604519774012,0.8192090395480226,0.8361581920903954,0.8531073446327684,0.8248587570621468,0.7796610169491526,0.7401129943502824,0.8305084745762712,0.8248587570621468,0.8926553672316384,
49,0.8382352941176471,0.8602941176470589,0.8529411764705882,0.8602941176470589,0.8676470588235294,0.8014705882352942,0.7794117647058824,0.8161764705882353,0.8235294117647058,0.8970588235294118,
50,0.8461538461538461,0.8461538461538461,0.9076923076923077,0.8615384615384616,0.9230769230769231,0.8153846153846154,0.8153846153846154,0.8153846153846154,0.8153846153846154,0.9384615384615385,
51,0.9230769230769231,0.8653846153846154,0.8365384615384616,0.9134615384615384,0.8461538461538461,0.7788461538461539,0.7211538461538461,0.8461538461538461,0.8461538461538461,0.9038461538461539,
52,0.9081632653061225,0.8571428571428571,0.8571428571428571,0.8469387755102041,0.7959183673469388,0.8367346938775511,0.826530612244898,0.826530612244898,0.8163265306122449,0.9387755102040817,
53,0.8654708520179372,0.8475336322869955,0.8071748878923767,0.852017937219731,0.9013452914798207,0.7847533632286996,0.7847533632286996,0.8565022421524664,0.8475336322869955,0.8878923766816144,
54,0.8636363636363636,0.8636363636363636,0.803030303030303,0.8333333333333334,0.9090909090909091,0.7878787878787878,0.803030303030303,0.7878787878787878,0.8333333333333334,0.9090909090909091,
55,0.941747572815534,0.8640776699029126,0.8543689320388349,0.8640776699029126,0.8737864077669902,0.7766990291262136,0.6310679611650486,0.7281553398058253,0.912621359223301,0.8543689320388349,
56,0.8191489361702128,0.8936170212765957,0.9042553191489362,0.8936170212765957,0.8404255319148937,0.8085106382978723,0.8723404255319149,0.8723404255319149,0.9148936170212766,0.8723404255319149,
57,0.8623188405797102,0.8405797101449275,0.8478260869565217,0.8043478260869565,0.8695652173913043,0.7898550724637681,0.8043478260869565,0.8623188405797102,0.8768115942028986,0.855072463768116,
58,0.898876404494382,0.8089887640449438,0.8651685393258427,0.8089887640449438,0.8876404494382022,0.7415730337078652,0.8202247191011236,0.8426966292134831,0.8314606741573034,0.8651685393258427,
59,0.8726114649681529,0.8726114649681529,0.8535031847133758,0.821656050955414,0.8853503184713376,0.7770700636942676,0.7579617834394905,0.8662420382165605,0.802547770700637,0.8471337579617835,
60,0.8246753246753247,0.8051948051948052,0.7922077922077922,0.7532467532467533,0.8051948051948052,0.7142857142857143,0.7792207792207793,0.7662337662337663,0.8506493506493507,0.8246753246753247,
61,0.896551724137931,0.8448275862068966,0.8448275862068966,0.8620689655172413,0.7931034482758621,0.7586206896551724,0.8103448275862069,0.7758620689655172,0.8275862068965517,0.896551724137931,
62,0.8294573643410853,0.8294573643410853,0.813953488372093,0.8682170542635659,0.9069767441860465,0.7751937984496124,0.7674418604651163,0.8372093023255814,0.8682170542635659,0.875968992248062,
63,0.893719806763285,0.8888888888888888,0.8743961352657005,0.9033816425120773,0.893719806763285,0.8743961352657005,0.7729468599033816,0.8743961352657005,0.8695652173913043,0.9130434782608695,
64,0.8676470588235294,0.8602941176470589,0.8308823529411765,0.8897058823529411,0.8602941176470589,0.7867647058823529,0.7426470588235294,0.8897058823529411,0.8014705882352942,0.8676470588235294,
65,0.8940397350993378,0.8675496688741722,0.9337748344370861,0.9205298013245033,0.8807947019867549,0.8344370860927153,0.8278145695364238,0.8874172185430463,0.9139072847682119,0.9205298013245033,
66,0.8761061946902655,0.8053097345132744,0.8849557522123894,0.8716814159292036,0.8849557522123894,0.8628318584070797,0.8407079646017699,0.8893805309734514,0.9203539823008849,0.8893805309734514,
67,0.7837837837837838,0.7972972972972973,0.7432432432432432,0.7972972972972973,0.8108108108108109,0.7702702702702703,0.7027027027027027,0.8243243243243243,0.7297297297297297,0.7972972972972973,
68,0.90625,0.81875,0.88125,0.85625,0.875,0.85,0.825,0.84375,0.875,0.95,
69,0.8559322033898306,0.8389830508474576,0.864406779661017,0.9152542372881356,0.8728813559322034,0.8050847457627118,0.7627118644067796,0.8135593220338984,0.923728813559322,0.8983050847457628,
70,0.8466257668711656,0.8159509202453987,0.7300613496932515,0.7607361963190185,0.8343558282208589,0.7423312883435583,0.6871165644171779,0.7607361963190185,0.754601226993865,0.8343558282208589,
71,0.863013698630137,0.8493150684931506,0.8287671232876712,0.821917808219178,0.8493150684931506,0.7602739726027398,0.773972602739726,0.8013698630136986,0.821917808219178,0.8493150684931506,
72,0.7848101265822784,0.810126582278481,0.759493670886076,0.7848101265822784,0.8354430379746836,0.7721518987341772,0.7468354430379747,0.7468354430379747,0.6708860759493671,0.7215189873417721,
73,0.7272727272727273,0.8051948051948052,0.7792207792207793,0.7272727272727273,0.8051948051948052,0.7272727272727273,0.6493506493506493,0.8311688311688312,0.7792207792207793,0.8831168831168831,
74,0.919047619047619,0.7619047619047619,0.7761904761904762,0.9142857142857143,0.9142857142857143,0.8428571428571429,0.8285714285714286,0.8095238095238095,0.8952380952380953,0.8428571428571429,
75,0.9382716049382716,0.8580246913580247,0.8395061728395061,0.8518518518518519,0.8827160493827161,0.8024691358024691,0.7777777777777778,0.9320987654320988,0.8888888888888888,0.9382716049382716,
76,0.8735632183908046,0.8850574712643678,0.8160919540229885,0.7931034482758621,0.8850574712643678,0.7816091954022989,0.7241379310344828,0.8735632183908046,0.8045977011494253,0.8850574712643678,
77,0.9058823529411765,0.8705882352941177,0.9058823529411765,0.9529411764705882,0.8588235294117647,0.8352941176470589,0.8117647058823529,0.8705882352941177,0.8823529411764706,0.9647058823529412,
78,0.9015151515151515,0.8181818181818182,0.8787878787878788,0.8712121212121212,0.8787878787878788,0.8181818181818182,0.7651515151515151,0.8257575757575758,0.9090909090909091,0.9090909090909091,
79,0.8242424242424242,0.793939393939394,0.8363636363636363,0.8424242424242424,0.9272727272727272,0.8121212121212121,0.6363636363636364,0.793939393939394,0.793939393939394,0.8303030303030303,
80,0.8901098901098901,0.8241758241758241,0.8461538461538461,0.8681318681318682,0.8571428571428571,0.7692307692307693,0.7142857142857143,0.8681318681318682,0.8461538461538461,0.9120879120879121,
81,0.8526315789473684,0.8526315789473684,0.8421052631578947,0.8736842105263158,0.8842105263157894,0.7684210526315789,0.7263157894736842,0.8210526315789474,0.8210526315789474,0.8842105263157894,
82,0.88,0.88,0.89,0.87,0.89,0.73,0.75,0.86,0.87,0.88,
83,0.8914728682170543,0.8604651162790697,0.8682170542635659,0.8604651162790697,0.875968992248062,0.7984496124031008,0.689922480620155,0.875968992248062,0.9224806201550387,0.9224806201550387,
84,0.8712871287128713,0.9405940594059405,0.8712871287128713,0.8613861386138614,0.9405940594059405,0.7524752475247525,0.7326732673267327,0.8316831683168316,0.9108910891089109,0.9405940594059405,
85,0.9236111111111112,0.875,0.9166666666666666,0.9305555555555556,0.9027777777777778,0.7986111111111112,0.7916666666666666,0.8958333333333334,0.8958333333333334,0.9236111111111112,
86,0.8714285714285714,0.8857142857142857,0.8857142857142857,0.9,0.8571428571428571,0.8285714285714286,0.8428571428571429,0.8428571428571429,0.9285714285714286,0.9571428571428572,
87,0.7971014492753623,0.8695652173913043,0.8405797101449275,0.7536231884057971,0.8405797101449275,0.7971014492753623,0.7391304347826086,0.8260869565217391,0.7246376811594203,0.8695652173913043,
88,0.8923076923076924,0.8692307692307693,0.8692307692307693,0.8461538461538461,0.9461538461538461,0.7615384615384615,0.823076923076923,0.8384615384615385,0.8538461538461538,0.9230769230769231,
89,0.7341772151898734,0.7848101265822784,0.7721518987341772,0.8734177215189873,0.8607594936708861,0.6582278481012658,0.6329113924050633,0.8354430379746836,0.8227848101265823,0.7974683544303798,
90,0.8260869565217391,0.8405797101449275,0.8695652173913043,0.8115942028985508,0.8985507246376812,0.7681159420289855,0.7536231884057971,0.8405797101449275,0.8985507246376812,0.8695652173913043,
91,0.935064935064935,0.9090909090909091,0.8961038961038961,0.9090909090909091,0.961038961038961,0.8181818181818182,0.8701298701298701,0.8961038961038961,0.8441558441558441,0.961038961038961,
92,0.9074074074074074,0.9074074074074074,0.8888888888888888,0.8888888888888888,0.8333333333333334,0.8240740740740741,0.7592592592592593,0.7962962962962963,0.8796296296296297,0.9444444444444444,
93,0.9014084507042254,0.9436619718309859,0.9014084507042254,0.9577464788732394,0.9154929577464789,0.8873239436619719,0.9014084507042254,0.8732394366197183,0.9154929577464789,0.9295774647887324,
94,0.8690476190476191,0.8095238095238095,0.7976190476190477,0.8452380952380952,0.8095238095238095,0.7976190476190477,0.7738095238095238,0.8333333333333334,0.8571428571428571,0.9047619047619048,
