,Original,Below Basic,Basic,Intermediate,Advanced
19,"[0.42683663964271545, 0.21806098520755768, 0.15293048322200775, 0.11744667589664459, 0.08472522348165512]&['Production of prostate -specific antigen', 'Inhibition of the α 1-adrenergic receptor  ', 'Activation of the α 1-adrenergic receptor  ', 'Conversion of testosterone to dihydrotestosterone  ', 'Conversion of testosterone to estradiol  ']","[0.5431467890739441, 0.20441995561122894, 0.1769634187221527, 0.05443250387907028, 0.021037379279732704]&['Production of prostate -specific antigen', 'Inhibition of the α 1-adrenergic receptor  ', 'Activation of the α 1-adrenergic receptor  ', 'Conversion of testosterone to dihydrotestosterone  ', 'Conversion of testosterone to estradiol  ']","[0.7057998180389404, 0.12594766914844513, 0.07891377806663513, 0.056183021515607834, 0.03315569832921028]&['Production of prostate -specific antigen', 'Activation of the α 1-adrenergic receptor  ', 'Inhibition of the α 1-adrenergic receptor  ', 'Conversion of testosterone to dihydrotestosterone  ', 'Conversion of testosterone to estradiol  ']","[0.6556605100631714, 0.20836377143859863, 0.05467933416366577, 0.04765622317790985, 0.03364013507962227]&['Production of prostate -specific antigen', 'Inhibition of the α 1-adrenergic receptor  ', 'Activation of the α 1-adrenergic receptor  ', 'Conversion of testosterone to dihydrotestosterone  ', 'Conversion of testosterone to estradiol  ']","[0.5277858972549438, 0.2710352838039398, 0.11487100273370743, 0.04780297726392746, 0.03850480914115906]&['Production of prostate -specific antigen', 'Inhibition of the α 1-adrenergic receptor  ', 'Conversion of testosterone to dihydrotestosterone  ', 'Activation of the α 1-adrenergic receptor  ', 'Conversion of testosterone to estradiol  ']"
20,"[0.5361018776893616, 0.18729999661445618, 0.11978793144226074, 0.117117740213871, 0.03969244658946991]&['Increased  dull decreased', 'Decreased  hyperresonant  decreased  ', 'Increased  dull bronchial  ', 'Decreased  dull decreased  ', 'Decreased  hyperresonant  dull ']","[0.3523423969745636, 0.1693468689918518, 0.16811829805374146, 0.16527588665485382, 0.14491663873195648]&['Decreased  hyperresonant  decreased  ', 'Increased  dull decreased', 'Decreased  dull decreased  ', 'Increased  dull bronchial  ', 'Decreased  hyperresonant  dull ']","[0.3435985743999481, 0.20794658362865448, 0.20405031740665436, 0.17233100533485413, 0.07207350432872772]&['Decreased  hyperresonant  decreased  ', 'Increased  dull decreased', 'Increased  dull bronchial  ', 'Decreased  hyperresonant  dull ', 'Decreased  dull decreased  ']","[0.4163796603679657, 0.20651090145111084, 0.17312832176685333, 0.14427508413791656, 0.05970603600144386]&['Decreased  hyperresonant  decreased  ', 'Increased  dull bronchial  ', 'Decreased  hyperresonant  dull ', 'Increased  dull decreased', 'Decreased  dull decreased  ']","[0.2836621403694153, 0.2816316783428192, 0.22730451822280884, 0.1481015682220459, 0.059300102293491364]&['Decreased  hyperresonant  decreased  ', 'Decreased  hyperresonant  dull ', 'Increased  dull bronchial  ', 'Increased  dull decreased', 'Decreased  dull decreased  ']"
21,"[0.40522974729537964, 0.259467750787735, 0.1644752472639084, 0.10177506506443024, 0.06905217468738556]&['Cell cycle regulation gene  ', 'Tumor suppressor gene', 'Metastasis suppressor gene  ', 'Proto -oncogene  ', 'DNA mismatch repair gene  ']","[0.3049067556858063, 0.29906150698661804, 0.23924264311790466, 0.09437813609838486, 0.062410932034254074]&['Tumor suppressor gene', 'Cell cycle regulation gene  ', 'Metastasis suppressor gene  ', 'Proto -oncogene  ', 'DNA mismatch repair gene  ']","[0.35986703634262085, 0.2964168190956116, 0.18823610246181488, 0.10157912969589233, 0.05390087887644768]&['Tumor suppressor gene', 'Metastasis suppressor gene  ', 'Cell cycle regulation gene  ', 'DNA mismatch repair gene  ', 'Proto -oncogene  ']","[0.3086884617805481, 0.24947506189346313, 0.21262045204639435, 0.12659986317157745, 0.10261613130569458]&['Cell cycle regulation gene  ', 'Tumor suppressor gene', 'Metastasis suppressor gene  ', 'DNA mismatch repair gene  ', 'Proto -oncogene  ']","[0.47560641169548035, 0.18157508969306946, 0.17986004054546356, 0.11600334197282791, 0.04695512726902962]&['Tumor suppressor gene', 'Cell cycle regulation gene  ', 'DNA mismatch repair gene  ', 'Metastasis suppressor gene  ', 'Proto -oncogene  ']"
22,"[0.27236208319664, 0.25721320509910583, 0.17134195566177368, 0.12489740550518036, 0.11214036494493484, 0.06204501911997795]&['Dissection of the aorta extending into the left carotid artery and distal aortic arch  ', 'Dissection of the aorta extending into the left carotid artery  ', 'Dissection of the proximal aorta extending into the right subclavian artery  ', 'Dissection of the aorta distal to the left subclavian artery  ', 'Thrombus of the left carotid artery', 'Superior sulcus tumor  ']","[0.2473270446062088, 0.22094619274139404, 0.17107421159744263, 0.1638658046722412, 0.101889967918396, 0.09489686042070389]&['Dissection of the aorta distal to the left subclavian artery  ', 'Superior sulcus tumor  ', 'Dissection of the aorta extending into the left carotid artery  ', 'Dissection of the proximal aorta extending into the right subclavian artery  ', 'Thrombus of the left carotid artery', 'Dissection of the aorta extending into the left carotid artery and distal aortic arch  ']","[0.261685311794281, 0.20559953153133392, 0.1752801090478897, 0.1373095065355301, 0.12534306943416595, 0.09478241950273514]&['Dissection of the aorta distal to the left subclavian artery  ', 'Dissection of the proximal aorta extending into the right subclavian artery  ', 'Dissection of the aorta extending into the left carotid artery  ', 'Superior sulcus tumor  ', 'Dissection of the aorta extending into the left carotid artery and distal aortic arch  ', 'Thrombus of the left carotid artery']","[0.24456942081451416, 0.1928350329399109, 0.17595963180065155, 0.15502150356769562, 0.12626579403877258, 0.1053486317396164]&['Dissection of the aorta extending into the left carotid artery  ', 'Dissection of the aorta extending into the left carotid artery and distal aortic arch  ', 'Dissection of the proximal aorta extending into the right subclavian artery  ', 'Dissection of the aorta distal to the left subclavian artery  ', 'Thrombus of the left carotid artery', 'Superior sulcus tumor  ']","[0.24244481325149536, 0.19977515935897827, 0.1785988062620163, 0.16045492887496948, 0.12514612078666687, 0.09358017146587372]&['Dissection of the aorta extending into the left carotid artery  ', 'Dissection of the proximal aorta extending into the right subclavian artery  ', 'Dissection of the aorta distal to the left subclavian artery  ', 'Dissection of the aorta extending into the left carotid artery and distal aortic arch  ', 'Thrombus of the left carotid artery', 'Superior sulcus tumor  ']"
23,"[0.35002586245536804, 0.2846580445766449, 0.16478608548641205, 0.10079840570688248, 0.09973165392875671]&['Factor V Leiden mutation  ', 'von Willebrand disease', 'Glanzmann thrombasthenia  ', 'Protein C deficiency  ', 'Antithrombin III deficiency  ']","[0.251730740070343, 0.20924529433250427, 0.20161032676696777, 0.1753590703010559, 0.16205453872680664]&['Factor V Leiden mutation  ', 'von Willebrand disease', 'Protein C deficiency  ', 'Glanzmann thrombasthenia  ', 'Antithrombin III deficiency  ']","[0.2759838402271271, 0.2567639648914337, 0.15946108102798462, 0.15615877509117126, 0.15163232386112213]&['Factor V Leiden mutation  ', 'von Willebrand disease', 'Glanzmann thrombasthenia  ', 'Antithrombin III deficiency  ', 'Protein C deficiency  ']","[0.4471934139728546, 0.15712065994739532, 0.1457967311143875, 0.14049088954925537, 0.10939829796552658]&['Factor V Leiden mutation  ', 'Protein C deficiency  ', 'von Willebrand disease', 'Glanzmann thrombasthenia  ', 'Antithrombin III deficiency  ']","[0.30318498611450195, 0.22118547558784485, 0.20072700083255768, 0.14118874073028564, 0.13371379673480988]&['Factor V Leiden mutation  ', 'Glanzmann thrombasthenia  ', 'Protein C deficiency  ', 'Antithrombin III deficiency  ', 'von Willebrand disease']"
24,"[0.44107455015182495, 0.3883430063724518, 0.11206432431936264, 0.044008299708366394, 0.014509809203445911]&['Recent travel  ', 'Unintended weight loss', 'Family illness  ', 'Trauma  ', 'Diet  ']","[0.8317892551422119, 0.07187062501907349, 0.060809891670942307, 0.02980288676917553, 0.005727337673306465]&['Recent travel  ', 'Unintended weight loss', 'Trauma  ', 'Family illness  ', 'Diet  ']","[0.43086156249046326, 0.3095943033695221, 0.1424178034067154, 0.10648907721042633, 0.010637300089001656]&['Recent travel  ', 'Unintended weight loss', 'Trauma  ', 'Family illness  ', 'Diet  ']","[0.5837849974632263, 0.17162902653217316, 0.12401390075683594, 0.09364203363656998, 0.026930037885904312]&['Unintended weight loss', 'Trauma  ', 'Recent travel  ', 'Family illness  ', 'Diet  ']","[0.46241337060928345, 0.29830285906791687, 0.14607274532318115, 0.0783710852265358, 0.01483997330069542]&['Recent travel  ', 'Unintended weight loss', 'Trauma  ', 'Family illness  ', 'Diet  ']"
25,"[0.3975004255771637, 0.3730623722076416, 0.11198602616786957, 0.05956203490495682, 0.05788916349411011]&['Thyroid cancer', 'Rhabdomyosarcoma  ', 'Neuroblastoma  ', 'Pheochromocytoma  ', 'Retinoblastoma  ']","[0.35168009996414185, 0.2443496137857437, 0.21065503358840942, 0.1499098539352417, 0.04340539127588272]&['Rhabdomyosarcoma  ', 'Neuroblastoma  ', 'Retinoblastoma  ', 'Thyroid cancer', 'Pheochromocytoma  ']","[0.3724385201931, 0.31462883949279785, 0.21817530691623688, 0.05643078684806824, 0.038326602429151535]&['Thyroid cancer', 'Neuroblastoma  ', 'Rhabdomyosarcoma  ', 'Retinoblastoma  ', 'Pheochromocytoma  ']","[0.3726089894771576, 0.2970029413700104, 0.19083552062511444, 0.08100593090057373, 0.058546628803014755]&['Thyroid cancer', 'Neuroblastoma  ', 'Rhabdomyosarcoma  ', 'Retinoblastoma  ', 'Pheochromocytoma  ']","[0.4275478720664978, 0.22120089828968048, 0.17348602414131165, 0.09213773906230927, 0.08562739193439484]&['Thyroid cancer', 'Neuroblastoma  ', 'Rhabdomyosarcoma  ', 'Retinoblastoma  ', 'Pheochromocytoma  ']"
26,"[0.41083112359046936, 0.29473772644996643, 0.13553591072559357, 0.08341598510742188, 0.07547928392887115]&['Decreased hepatic secretion of lecithin  ', 'Overload of unconjugated bilirubin', 'Decreased reabsorption of bile salts  ', 'High ratio of cholesterol to bile acids in bile  ', 'Infestation with parasites secreting β -glucuronidase  ']","[0.3483329713344574, 0.29259517788887024, 0.1352877914905548, 0.13161073625087738, 0.09217334538698196]&['Decreased hepatic secretion of lecithin  ', 'Overload of unconjugated bilirubin', 'Decreased reabsorption of bile salts  ', 'High ratio of cholesterol to bile acids in bile  ', 'Infestation with parasites secreting β -glucuronidase  ']","[0.4029543101787567, 0.2887852191925049, 0.18337330222129822, 0.07680387794971466, 0.04808322340250015]&['Decreased hepatic secretion of lecithin  ', 'Overload of unconjugated bilirubin', 'Decreased reabsorption of bile salts  ', 'High ratio of cholesterol to bile acids in bile  ', 'Infestation with parasites secreting β -glucuronidase  ']","[0.488069623708725, 0.21734803915023804, 0.1092403307557106, 0.09565415978431702, 0.08968779444694519]&['Overload of unconjugated bilirubin', 'Decreased hepatic secretion of lecithin  ', 'High ratio of cholesterol to bile acids in bile  ', 'Infestation with parasites secreting β -glucuronidase  ', 'Decreased reabsorption of bile salts  ']","[0.49839791655540466, 0.23029816150665283, 0.10565322637557983, 0.09032274037599564, 0.0753280520439148]&['Overload of unconjugated bilirubin', 'Decreased hepatic secretion of lecithin  ', 'Decreased reabsorption of bile salts  ', 'High ratio of cholesterol to bile acids in bile  ', 'Infestation with parasites secreting β -glucuronidase  ']"
27,"[0.36684703826904297, 0.3413824141025543, 0.197158083319664, 0.06617952138185501, 0.028432944789528847]&['6500 –8500/mm3 ', '5500 –9500/mm3 ', '<7500/mm3 ', '<6500/mm3 or >8500/mm3 ', '>9500/mm3']","[0.4723917245864868, 0.32408639788627625, 0.07906732708215714, 0.06772539764642715, 0.05672914907336235]&['5500 –9500/mm3 ', '6500 –8500/mm3 ', '>9500/mm3', '<7500/mm3 ', '<6500/mm3 or >8500/mm3 ']","[0.3932022452354431, 0.26052144169807434, 0.13244906067848206, 0.12244846671819687, 0.09137874096632004]&['5500 –9500/mm3 ', '6500 –8500/mm3 ', '<7500/mm3 ', '>9500/mm3', '<6500/mm3 or >8500/mm3 ']","[0.49143195152282715, 0.24517439305782318, 0.11539037525653839, 0.0891575738787651, 0.058845676481723785]&['5500 –9500/mm3 ', '6500 –8500/mm3 ', '>9500/mm3', '<7500/mm3 ', '<6500/mm3 or >8500/mm3 ']","[0.35766443610191345, 0.308562308549881, 0.1891307830810547, 0.08775494992733002, 0.05688745155930519]&['6500 –8500/mm3 ', '5500 –9500/mm3 ', '>9500/mm3', '<7500/mm3 ', '<6500/mm3 or >8500/mm3 ']"
28,"[0.4546602964401245, 0.16332802176475525, 0.15526115894317627, 0.12093165516853333, 0.10581889003515244]&['Local resorption of bone by metastases  ', 'Parathyroid hormone -related peptide secretion  ', 'Calcitriol production by activated macrophages  ', 'Secretion of parathyroid hormone  ', 'Secretion of thyroid -stimulating hormone']","[0.590103805065155, 0.14190775156021118, 0.11385643482208252, 0.0979931429028511, 0.05613893270492554]&['Local resorption of bone by metastases  ', 'Parathyroid hormone -related peptide secretion  ', 'Secretion of parathyroid hormone  ', 'Secretion of thyroid -stimulating hormone', 'Calcitriol production by activated macrophages  ']","[0.23611603677272797, 0.22102870047092438, 0.21603882312774658, 0.2047862857580185, 0.12203007191419601]&['Local resorption of bone by metastases  ', 'Secretion of parathyroid hormone  ', 'Secretion of thyroid -stimulating hormone', 'Calcitriol production by activated macrophages  ', 'Parathyroid hormone -related peptide secretion  ']","[0.25335532426834106, 0.2400386929512024, 0.21298448741436005, 0.15519534051418304, 0.13842618465423584]&['Calcitriol production by activated macrophages  ', 'Local resorption of bone by metastases  ', 'Parathyroid hormone -related peptide secretion  ', 'Secretion of thyroid -stimulating hormone', 'Secretion of parathyroid hormone  ']","[0.31309106945991516, 0.24511604011058807, 0.21545298397541046, 0.15368132293224335, 0.07265859097242355]&['Parathyroid hormone -related peptide secretion  ', 'Local resorption of bone by metastases  ', 'Calcitriol production by activated macrophages  ', 'Secretion of parathyroid hormone  ', 'Secretion of thyroid -stimulating hormone']"
29,"[0.2845233082771301, 0.27658072113990784, 0.21035678684711456, 0.16086390614509583, 0.06767527759075165]&['T5', 'C7  ', 'T3  ', 'C5  ', 'T1  ']","[0.2988409399986267, 0.25083473324775696, 0.20137587189674377, 0.13489514589309692, 0.11405332386493683]&['C7  ', 'T3  ', 'T5', 'T1  ', 'C5  ']","[0.2923092544078827, 0.21905694901943207, 0.19529421627521515, 0.1946183294057846, 0.09872132539749146]&['T5', 'T1  ', 'T3  ', 'C7  ', 'C5  ']","[0.3502099812030792, 0.28342631459236145, 0.1844383329153061, 0.11030370742082596, 0.07162169367074966]&['T5', 'T3  ', 'T1  ', 'C7  ', 'C5  ']","[0.29448866844177246, 0.21114730834960938, 0.2009195238351822, 0.16967156529426575, 0.12377291917800903]&['T3  ', 'T5', 'T1  ', 'C7  ', 'C5  ']"
30,"[0.6592053771018982, 0.17391641438007355, 0.0665290504693985, 0.05639377608895302, 0.04395532235503197]&['Lipoprotein lipase activity', 'LDL receptor  ', 'Apo B48  ', 'HMG -CoA reductase activity  ', 'Apo C  ']","[0.6378958225250244, 0.27364271879196167, 0.0437006950378418, 0.028081014752388, 0.01667974889278412]&['Lipoprotein lipase activity', 'LDL receptor  ', 'Apo B48  ', 'Apo C  ', 'HMG -CoA reductase activity  ']","[0.7138036489486694, 0.10727015137672424, 0.10667204111814499, 0.05993659794330597, 0.012317528016865253]&['Lipoprotein lipase activity', 'LDL receptor  ', 'Apo B48  ', 'Apo C  ', 'HMG -CoA reductase activity  ']","[0.5875363349914551, 0.16198983788490295, 0.14785797894001007, 0.0626748725771904, 0.03994094207882881]&['Lipoprotein lipase activity', 'Apo B48  ', 'LDL receptor  ', 'Apo C  ', 'HMG -CoA reductase activity  ']","[0.8051662445068359, 0.0800844356417656, 0.0636904314160347, 0.03911785036325455, 0.011941044591367245]&['Lipoprotein lipase activity', 'Apo B48  ', 'LDL receptor  ', 'Apo C  ', 'HMG -CoA reductase activity  ']"
31,"[0.35609784722328186, 0.28691646456718445, 0.143512561917305, 0.1294815093278885, 0.08399166166782379]&['Mitral stenosis  ', 'Papillary muscle rupture  ', 'Atrial septal defect  ', 'Perforated tricuspid valve  ', 'Stretched aortic anulus']","[0.3514985144138336, 0.24333474040031433, 0.2415667176246643, 0.11197961121797562, 0.051620401442050934]&['Mitral stenosis  ', 'Papillary muscle rupture  ', 'Perforated tricuspid valve  ', 'Atrial septal defect  ', 'Stretched aortic anulus']","[0.3745286166667938, 0.2081603705883026, 0.19182072579860687, 0.1575724333524704, 0.06791786104440689]&['Mitral stenosis  ', 'Perforated tricuspid valve  ', 'Papillary muscle rupture  ', 'Atrial septal defect  ', 'Stretched aortic anulus']","[0.5757731795310974, 0.14899806678295135, 0.10504402220249176, 0.08848365396261215, 0.08170107752084732]&['Mitral stenosis  ', 'Atrial septal defect  ', 'Papillary muscle rupture  ', 'Stretched aortic anulus', 'Perforated tricuspid valve  ']","[0.5133388638496399, 0.24110834300518036, 0.12373129278421402, 0.09507802128791809, 0.02674352563917637]&['Mitral stenosis  ', 'Perforated tricuspid valve  ', 'Papillary muscle rupture  ', 'Atrial septal defect  ', 'Stretched aortic anulus']"
32,"[0.8829435110092163, 0.04543282464146614, 0.03182268515229225, 0.02549280971288681, 0.008547659032046795, 0.005760498810559511]&['Right nucleus of the abducens nerve', 'Left nucleus of the abducens nerve  ', 'Left abducens nerve  ', 'Right abducens nerve  ', 'Right medial longitudinal fasciculus  ', 'Left medial longitudinal fasciculus  ']","[0.34141746163368225, 0.2118307501077652, 0.14797751605510712, 0.14042292535305023, 0.11189965903759003, 0.04645170643925667]&['Left nucleus of the abducens nerve  ', 'Right nucleus of the abducens nerve', 'Right abducens nerve  ', 'Left abducens nerve  ', 'Right medial longitudinal fasciculus  ', 'Left medial longitudinal fasciculus  ']","[0.6059086918830872, 0.15225690603256226, 0.10575549304485321, 0.1018902137875557, 0.02064133808016777, 0.013547413982450962]&['Left nucleus of the abducens nerve  ', 'Right abducens nerve  ', 'Right nucleus of the abducens nerve', 'Left abducens nerve  ', 'Right medial longitudinal fasciculus  ', 'Left medial longitudinal fasciculus  ']","[0.4143313765525818, 0.25275713205337524, 0.15985575318336487, 0.1133343055844307, 0.03653755038976669, 0.023183884099125862]&['Right nucleus of the abducens nerve', 'Left nucleus of the abducens nerve  ', 'Right abducens nerve  ', 'Left abducens nerve  ', 'Right medial longitudinal fasciculus  ', 'Left medial longitudinal fasciculus  ']","[0.31119871139526367, 0.20781660079956055, 0.19500090181827545, 0.18077944219112396, 0.060305025428533554, 0.04489929601550102]&['Right nucleus of the abducens nerve', 'Left abducens nerve  ', 'Right abducens nerve  ', 'Left nucleus of the abducens nerve  ', 'Right medial longitudinal fasciculus  ', 'Left medial longitudinal fasciculus  ']"
33,"[0.7393003702163696, 0.12257950007915497, 0.06076658517122269, 0.045575838536024094, 0.03177772834897041]&['5', '2  ', '3  ', '1  ', '4  ']","[0.42034223675727844, 0.22581914067268372, 0.13837875425815582, 0.11093613505363464, 0.10452374070882797]&['5', '1  ', '3  ', '2  ', '4  ']","[0.6866871118545532, 0.11959698796272278, 0.07812424004077911, 0.07224702090024948, 0.04334458336234093]&['5', '1  ', '3  ', '2  ', '4  ']","[0.4290674030780792, 0.2382822483778, 0.14205029606819153, 0.1048099547624588, 0.08579005300998688]&['5', '1  ', '3  ', '4  ', '2  ']","[0.5578848719596863, 0.13402073085308075, 0.12538309395313263, 0.12186741828918457, 0.06084396690130234]&['5', '3  ', '2  ', '1  ', '4  ']"
34,"[0.4052104651927948, 0.2560167610645294, 0.21101512014865875, 0.07322587817907333, 0.05453174561262131]&['Constipation  ', 'Hirschsprung disease  ', 'Intussusception', 'Hookworm infestation  ', 'Cystic fibrosis  ']","[0.526304304599762, 0.2411555051803589, 0.10137823224067688, 0.0998854860663414, 0.03127647936344147]&['Hirschsprung disease  ', 'Constipation  ', 'Intussusception', 'Cystic fibrosis  ', 'Hookworm infestation  ']","[0.5742531418800354, 0.18961693346500397, 0.10410615056753159, 0.0849524587392807, 0.04707130789756775]&['Hirschsprung disease  ', 'Constipation  ', 'Intussusception', 'Cystic fibrosis  ', 'Hookworm infestation  ']","[0.5233346819877625, 0.2032245695590973, 0.198533833026886, 0.05918007716536522, 0.015726815909147263]&['Hirschsprung disease  ', 'Constipation  ', 'Intussusception', 'Cystic fibrosis  ', 'Hookworm infestation  ']","[0.6292001605033875, 0.16262583434581757, 0.10343803465366364, 0.0838262140750885, 0.020909693092107773]&['Hirschsprung disease  ', 'Intussusception', 'Constipation  ', 'Cystic fibrosis  ', 'Hookworm infestation  ']"
35,"[0.33473366498947144, 0.22986865043640137, 0.22354814410209656, 0.19048039615154266, 0.021369218826293945]&['Western blot', 'Northern blot  ', 'Southern blot  ', 'Microarray analysis  ', 'Reverse transcription -polymerase chain reaction test  ']","[0.2389245629310608, 0.21849702298641205, 0.213725745677948, 0.19970034062862396, 0.1291523426771164]&['Southern blot  ', 'Western blot', 'Northern blot  ', 'Microarray analysis  ', 'Reverse transcription -polymerase chain reaction test  ']","[0.5762335062026978, 0.16480980813503265, 0.10833066701889038, 0.09492768347263336, 0.05569830536842346]&['Western blot', 'Microarray analysis  ', 'Southern blot  ', 'Northern blot  ', 'Reverse transcription -polymerase chain reaction test  ']","[0.3201349377632141, 0.22407472133636475, 0.2229401022195816, 0.17595697939395905, 0.05689328908920288]&['Microarray analysis  ', 'Western blot', 'Northern blot  ', 'Southern blot  ', 'Reverse transcription -polymerase chain reaction test  ']","[0.38829177618026733, 0.1963188201189041, 0.19495706260204315, 0.12021954357624054, 0.10021279007196426]&['Microarray analysis  ', 'Northern blot  ', 'Western blot', 'Reverse transcription -polymerase chain reaction test  ', 'Southern blot  ']"
36,"[0.6431167721748352, 0.1255509853363037, 0.09910061210393906, 0.08718403428792953, 0.045047588646411896]&['Sulfonamide', 'Fluoroquinolone  ', 'Penicillin  ', 'Cephalosporin  ', 'Macrolide  ']","[0.6266850233078003, 0.12069662660360336, 0.11333996057510376, 0.09421489387750626, 0.04506349191069603]&['Sulfonamide', 'Penicillin  ', 'Fluoroquinolone  ', 'Macrolide  ', 'Cephalosporin  ']","[0.5156023502349854, 0.2635134160518646, 0.09068432450294495, 0.0769871398806572, 0.053212810307741165]&['Sulfonamide', 'Fluoroquinolone  ', 'Cephalosporin  ', 'Penicillin  ', 'Macrolide  ']","[0.6481421589851379, 0.11307138204574585, 0.08855284750461578, 0.08407960832118988, 0.06615404039621353]&['Sulfonamide', 'Fluoroquinolone  ', 'Penicillin  ', 'Cephalosporin  ', 'Macrolide  ']","[0.3002045750617981, 0.2912125885486603, 0.17083416879177094, 0.12804485857486725, 0.10970389097929001]&['Fluoroquinolone  ', 'Sulfonamide', 'Cephalosporin  ', 'Penicillin  ', 'Macrolide  ']"
37,"[0.36778438091278076, 0.3185787498950958, 0.14780285954475403, 0.12049281597137451, 0.04534120857715607]&['Stimulation of macrophages to produce anti -inflammatory cytokines', 'Increased production of IgG antibodies that block allergen binding to mast cells  ', 'Production of an anti -idiotypic antibody to IgE that results in its clearance  ', 'Overwhelming IgE binding sites to result in inactivation of mast cells  ', 'Formation of dimers that stimulate clearance by macrophage phagocytosis  ']","[0.7556552886962891, 0.15468862652778625, 0.03498176485300064, 0.03243562579154968, 0.02223866805434227]&['Increased production of IgG antibodies that block allergen binding to mast cells  ', 'Overwhelming IgE binding sites to result in inactivation of mast cells  ', 'Stimulation of macrophages to produce anti -inflammatory cytokines', 'Production of an anti -idiotypic antibody to IgE that results in its clearance  ', 'Formation of dimers that stimulate clearance by macrophage phagocytosis  ']","[0.3972431421279907, 0.3741523325443268, 0.13721922039985657, 0.047983329743146896, 0.0434020459651947]&['Overwhelming IgE binding sites to result in inactivation of mast cells  ', 'Increased production of IgG antibodies that block allergen binding to mast cells  ', 'Stimulation of macrophages to produce anti -inflammatory cytokines', 'Formation of dimers that stimulate clearance by macrophage phagocytosis  ', 'Production of an anti -idiotypic antibody to IgE that results in its clearance  ']","[0.8759962320327759, 0.07294182479381561, 0.020739106461405754, 0.015592402778565884, 0.014730412513017654]&['Increased production of IgG antibodies that block allergen binding to mast cells  ', 'Overwhelming IgE binding sites to result in inactivation of mast cells  ', 'Stimulation of macrophages to produce anti -inflammatory cytokines', 'Formation of dimers that stimulate clearance by macrophage phagocytosis  ', 'Production of an anti -idiotypic antibody to IgE that results in its clearance  ']","[0.762284517288208, 0.10556498914957047, 0.048298921436071396, 0.04433261230587959, 0.03951897472143173]&['Increased production of IgG antibodies that block allergen binding to mast cells  ', 'Stimulation of macrophages to produce anti -inflammatory cytokines', 'Production of an anti -idiotypic antibody to IgE that results in its clearance  ', 'Overwhelming IgE binding sites to result in inactivation of mast cells  ', 'Formation of dimers that stimulate clearance by macrophage phagocytosis  ']"
38,"[0.5797440409660339, 0.17215003073215485, 0.10050159692764282, 0.08622933179140091, 0.06137508898973465]&['Physiologic jaundice', 'Crigler -Najjar syndrome, type I  ', 'Hemolytic disease of the newborn  ', 'Gilbert syndrome  ', 'Biliary atresia  ']","[0.4298451244831085, 0.19785194098949432, 0.147474005818367, 0.1198112890124321, 0.10501767694950104]&['Physiologic jaundice', 'Hemolytic disease of the newborn  ', 'Gilbert syndrome  ', 'Crigler -Najjar syndrome, type I  ', 'Biliary atresia  ']","[0.5791633129119873, 0.1429353952407837, 0.11769958585500717, 0.08250291645526886, 0.07769880443811417]&['Physiologic jaundice', 'Hemolytic disease of the newborn  ', 'Gilbert syndrome  ', 'Biliary atresia  ', 'Crigler -Najjar syndrome, type I  ']","[0.642443835735321, 0.1563267707824707, 0.08403325825929642, 0.05876927077770233, 0.05842690169811249]&['Physiologic jaundice', 'Hemolytic disease of the newborn  ', 'Crigler -Najjar syndrome, type I  ', 'Biliary atresia  ', 'Gilbert syndrome  ']","[0.5558386445045471, 0.15853458642959595, 0.15446323156356812, 0.08095473051071167, 0.05020872876048088]&['Physiologic jaundice', 'Crigler -Najjar syndrome, type I  ', 'Hemolytic disease of the newborn  ', 'Gilbert syndrome  ', 'Biliary atresia  ']"
39,"[0.42161881923675537, 0.33542540669441223, 0.12995439767837524, 0.07057156413793564, 0.04242979735136032]&['Congenital renal artery hypoplasia  ', 'Temporal arteritis', 'Atherosclerosis  ', 'Fibromuscular dysplasia  ', 'Takayasu arteritis  ']","[0.5620958805084229, 0.1669926792383194, 0.16005593538284302, 0.07032278180122375, 0.040532730519771576]&['Congenital renal artery hypoplasia  ', 'Atherosclerosis  ', 'Temporal arteritis', 'Takayasu arteritis  ', 'Fibromuscular dysplasia  ']","[0.4516530930995941, 0.27009117603302, 0.12450048327445984, 0.08041100949048996, 0.07334418594837189]&['Congenital renal artery hypoplasia  ', 'Temporal arteritis', 'Atherosclerosis  ', 'Takayasu arteritis  ', 'Fibromuscular dysplasia  ']","[0.3272620439529419, 0.3214200735092163, 0.19544197618961334, 0.09059009701013565, 0.06528577953577042]&['Congenital renal artery hypoplasia  ', 'Temporal arteritis', 'Atherosclerosis  ', 'Takayasu arteritis  ', 'Fibromuscular dysplasia  ']","[0.3941376805305481, 0.25557634234428406, 0.18905429542064667, 0.10366841405630112, 0.05756328999996185]&['Congenital renal artery hypoplasia  ', 'Temporal arteritis', 'Atherosclerosis  ', 'Takayasu arteritis  ', 'Fibromuscular dysplasia  ']"
