,en,es,ar,cs,de,id,ko,ja,lv,nl,it
23,"[0.5240081548690796, 0.30980122089385986, 0.11709459871053696, 0.027575703337788582, 0.02152029052376747]&['von Willebrand disease', 'Protein C deficiency  ', 'Antithrombin III deficiency  ', 'Glanzmann thrombasthenia  ', 'Factor V Leiden mutation  ']","[0.3741592764854431, 0.31256964802742004, 0.1306537687778473, 0.10133776813745499, 0.08127953112125397]&['von Willebrand disease', 'Protein C deficiency  ', 'Antithrombin III deficiency  ', 'Factor V Leiden mutation  ', 'Glanzmann thrombasthenia  ']","[0.27459025382995605, 0.24501927196979523, 0.20672832429409027, 0.14233048260211945, 0.131331667304039]&['Protein C deficiency  ', 'von Willebrand disease', 'Antithrombin III deficiency  ', 'Glanzmann thrombasthenia  ', 'Factor V Leiden mutation  ']","[0.47821253538131714, 0.2665916979312897, 0.13449272513389587, 0.09078576415777206, 0.02991729974746704]&['von Willebrand disease', 'Protein C deficiency  ', 'Glanzmann thrombasthenia  ', 'Antithrombin III deficiency  ', 'Factor V Leiden mutation  ']","[0.30626171827316284, 0.26624181866645813, 0.2067197859287262, 0.1411687135696411, 0.07960798591375351]&['von Willebrand disease', 'Protein C deficiency  ', 'Glanzmann thrombasthenia  ', 'Antithrombin III deficiency  ', 'Factor V Leiden mutation  ']","[0.5095338821411133, 0.1767938882112503, 0.16948631405830383, 0.08074866235256195, 0.06343719363212585]&['von Willebrand disease', 'Antithrombin III deficiency  ', 'Protein C deficiency  ', 'Factor V Leiden mutation  ', 'Glanzmann thrombasthenia  ']","[0.3996736705303192, 0.33913683891296387, 0.11906687915325165, 0.08170253783464432, 0.06042005121707916]&['Protein C deficiency  ', 'von Willebrand disease', 'Factor V Leiden mutation  ', 'Antithrombin III deficiency  ', 'Glanzmann thrombasthenia  ']","[0.26350125670433044, 0.24096348881721497, 0.22354094684123993, 0.15270733833312988, 0.11928694695234299]&['Protein C deficiency  ', 'von Willebrand disease', 'Factor V Leiden mutation  ', 'Glanzmann thrombasthenia  ', 'Antithrombin III deficiency  ']","[0.5600956082344055, 0.16074500977993011, 0.1290147602558136, 0.08261796087026596, 0.06752665340900421]&['von Willebrand disease', 'Protein C deficiency  ', 'Glanzmann thrombasthenia  ', 'Factor V Leiden mutation  ', 'Antithrombin III deficiency  ']","[0.4364748001098633, 0.17722980678081512, 0.14713716506958008, 0.13213293254375458, 0.10702530294656754]&['von Willebrand disease', 'Protein C deficiency  ', 'Glanzmann thrombasthenia  ', 'Antithrombin III deficiency  ', 'Factor V Leiden mutation  ']","[0.3915499150753021, 0.36650872230529785, 0.10539401322603226, 0.0988115593791008, 0.037735793739557266]&['von Willebrand disease', 'Protein C deficiency  ', 'Antithrombin III deficiency  ', 'Glanzmann thrombasthenia  ', 'Factor V Leiden mutation  ']"
24,"[0.3985748887062073, 0.18388763070106506, 0.18332557380199432, 0.14415784180164337, 0.09005406498908997]&['Family illness  ', 'Trauma  ', 'Recent travel  ', 'Unintended weight loss', 'Diet  ']","[0.3337984085083008, 0.2256765514612198, 0.1751842200756073, 0.14446088671684265, 0.1208798810839653]&['Trauma  ', 'Recent travel  ', 'Family illness  ', 'Diet  ', 'Unintended weight loss']","[0.5202950239181519, 0.13936400413513184, 0.12956862151622772, 0.12517580389976501, 0.0855964869260788]&['Trauma  ', 'Diet  ', 'Unintended weight loss', 'Family illness  ', 'Recent travel  ']","[0.30561625957489014, 0.2703651785850525, 0.22216404974460602, 0.12169326841831207, 0.08016125112771988]&['Diet  ', 'Trauma  ', 'Unintended weight loss', 'Family illness  ', 'Recent travel  ']","[0.3198331594467163, 0.2265232503414154, 0.19538095593452454, 0.17423339188098907, 0.08402922749519348]&['Unintended weight loss', 'Trauma  ', 'Diet  ', 'Family illness  ', 'Recent travel  ']","[0.46336156129837036, 0.21300853788852692, 0.13722394406795502, 0.11595577001571655, 0.07045018672943115]&['Trauma  ', 'Unintended weight loss', 'Family illness  ', 'Diet  ', 'Recent travel  ']","[0.4593127965927124, 0.21171541512012482, 0.19972045719623566, 0.08726007491350174, 0.0419912151992321]&['Trauma  ', 'Family illness  ', 'Diet  ', 'Recent travel  ', 'Unintended weight loss']","[0.4173423945903778, 0.19099867343902588, 0.1659766137599945, 0.11554613709449768, 0.11013617366552353]&['Trauma  ', 'Diet  ', 'Unintended weight loss', 'Recent travel  ', 'Family illness  ']","[0.3670214116573334, 0.22535763680934906, 0.17884814739227295, 0.1422155648469925, 0.08655718713998795]&['Unintended weight loss', 'Trauma  ', 'Diet  ', 'Family illness  ', 'Recent travel  ']","[0.44832390546798706, 0.19400137662887573, 0.13045284152030945, 0.12862549722194672, 0.09859631210565567]&['Trauma  ', 'Diet  ', 'Family illness  ', 'Unintended weight loss', 'Recent travel  ']","[0.3464585244655609, 0.21212397515773773, 0.19960816204547882, 0.1614699363708496, 0.08033939450979233]&['Trauma  ', 'Family illness  ', 'Diet  ', 'Unintended weight loss', 'Recent travel  ']"
25,"[0.7046946883201599, 0.1476256400346756, 0.08029284328222275, 0.048939671367406845, 0.018447168171405792]&['Rhabdomyosarcoma  ', 'Thyroid cancer', 'Neuroblastoma  ', 'Retinoblastoma  ', 'Pheochromocytoma  ']","[0.35721510648727417, 0.21829210221767426, 0.18252480030059814, 0.16793398559093475, 0.07403398305177689]&['Neuroblastoma  ', 'Thyroid cancer', 'Retinoblastoma  ', 'Rhabdomyosarcoma  ', 'Pheochromocytoma  ']","[0.34377697110176086, 0.22214455902576447, 0.21074999868869781, 0.1385401487350464, 0.08478831499814987]&['Neuroblastoma  ', 'Retinoblastoma  ', 'Rhabdomyosarcoma  ', 'Thyroid cancer', 'Pheochromocytoma  ']","[0.35240283608436584, 0.2585902512073517, 0.2144097089767456, 0.13200363516807556, 0.0425935760140419]&['Neuroblastoma  ', 'Rhabdomyosarcoma  ', 'Thyroid cancer', 'Retinoblastoma  ', 'Pheochromocytoma  ']","[0.40231215953826904, 0.3040013313293457, 0.1257496178150177, 0.11467960476875305, 0.053257279098033905]&['Neuroblastoma  ', 'Rhabdomyosarcoma  ', 'Thyroid cancer', 'Retinoblastoma  ', 'Pheochromocytoma  ']","[0.33392849564552307, 0.2975805997848511, 0.15859748423099518, 0.1148480474948883, 0.09504541009664536]&['Neuroblastoma  ', 'Rhabdomyosarcoma  ', 'Retinoblastoma  ', 'Thyroid cancer', 'Pheochromocytoma  ']","[0.4616766571998596, 0.28808850049972534, 0.11865772306919098, 0.09587796032428741, 0.03569910675287247]&['Neuroblastoma  ', 'Rhabdomyosarcoma  ', 'Retinoblastoma  ', 'Thyroid cancer', 'Pheochromocytoma  ']","[0.31134387850761414, 0.2833757996559143, 0.20446820557117462, 0.11404959112405777, 0.08676246553659439]&['Rhabdomyosarcoma  ', 'Neuroblastoma  ', 'Retinoblastoma  ', 'Pheochromocytoma  ', 'Thyroid cancer']","[0.29817187786102295, 0.2492177039384842, 0.18481303751468658, 0.17171955108642578, 0.0960778146982193]&['Neuroblastoma  ', 'Rhabdomyosarcoma  ', 'Retinoblastoma  ', 'Thyroid cancer', 'Pheochromocytoma  ']","[0.40421730279922485, 0.2986428439617157, 0.1203896775841713, 0.09859722852706909, 0.07815293222665787]&['Neuroblastoma  ', 'Rhabdomyosarcoma  ', 'Retinoblastoma  ', 'Pheochromocytoma  ', 'Thyroid cancer']","[0.31878578662872314, 0.23009318113327026, 0.20961490273475647, 0.13090544939041138, 0.11060080677270889]&['Neuroblastoma  ', 'Retinoblastoma  ', 'Rhabdomyosarcoma  ', 'Thyroid cancer', 'Pheochromocytoma  ']"
26,"[0.4033791124820709, 0.25033411383628845, 0.18768566846847534, 0.09186508506536484, 0.06673597544431686]&['Decreased reabsorption of bile salts  ', 'Decreased hepatic secretion of lecithin  ', 'Overload of unconjugated bilirubin', 'Infestation with parasites secreting β -glucuronidase  ', 'High ratio of cholesterol to bile acids in bile  ']","[0.22598068416118622, 0.22474579513072968, 0.22335542738437653, 0.1974339783191681, 0.1284841001033783]&['Overload of unconjugated bilirubin', 'High ratio of cholesterol to bile acids in bile  ', 'Infestation with parasites secreting β -glucuronidase  ', 'Decreased reabsorption of bile salts  ', 'Decreased hepatic secretion of lecithin  ']","[0.27582794427871704, 0.2400454729795456, 0.1916166990995407, 0.1578405350446701, 0.13466933369636536]&['High ratio of cholesterol to bile acids in bile  ', 'Decreased reabsorption of bile salts  ', 'Decreased hepatic secretion of lecithin  ', 'Overload of unconjugated bilirubin', 'Infestation with parasites secreting β -glucuronidase  ']","[0.2523012161254883, 0.22983808815479279, 0.21254602074623108, 0.1858457624912262, 0.11946894973516464]&['Decreased reabsorption of bile salts  ', 'Overload of unconjugated bilirubin', 'High ratio of cholesterol to bile acids in bile  ', 'Infestation with parasites secreting β -glucuronidase  ', 'Decreased hepatic secretion of lecithin  ']","[0.22899305820465088, 0.22364594042301178, 0.21756885945796967, 0.20058774948120117, 0.12920434772968292]&['Infestation with parasites secreting β -glucuronidase  ', 'High ratio of cholesterol to bile acids in bile  ', 'Overload of unconjugated bilirubin', 'Decreased reabsorption of bile salts  ', 'Decreased hepatic secretion of lecithin  ']","[0.2693159580230713, 0.2319796085357666, 0.20957332849502563, 0.16470102965831757, 0.12443020194768906]&['High ratio of cholesterol to bile acids in bile  ', 'Overload of unconjugated bilirubin', 'Infestation with parasites secreting β -glucuronidase  ', 'Decreased reabsorption of bile salts  ', 'Decreased hepatic secretion of lecithin  ']","[0.3818696141242981, 0.19847646355628967, 0.16349202394485474, 0.1300274133682251, 0.12613452970981598]&['High ratio of cholesterol to bile acids in bile  ', 'Overload of unconjugated bilirubin', 'Decreased reabsorption of bile salts  ', 'Infestation with parasites secreting β -glucuronidase  ', 'Decreased hepatic secretion of lecithin  ']","[0.2634834051132202, 0.2420588880777359, 0.18642203509807587, 0.17232635617256165, 0.13570930063724518]&['High ratio of cholesterol to bile acids in bile  ', 'Decreased reabsorption of bile salts  ', 'Decreased hepatic secretion of lecithin  ', 'Overload of unconjugated bilirubin', 'Infestation with parasites secreting β -glucuronidase  ']","[0.4890666604042053, 0.18592992424964905, 0.1343124657869339, 0.1201232522726059, 0.0705677717924118]&['High ratio of cholesterol to bile acids in bile  ', 'Overload of unconjugated bilirubin', 'Infestation with parasites secreting β -glucuronidase  ', 'Decreased reabsorption of bile salts  ', 'Decreased hepatic secretion of lecithin  ']","[0.25477248430252075, 0.2063329666852951, 0.19812606275081635, 0.19629868865013123, 0.144469752907753]&['Decreased reabsorption of bile salts  ', 'High ratio of cholesterol to bile acids in bile  ', 'Overload of unconjugated bilirubin', 'Infestation with parasites secreting β -glucuronidase  ', 'Decreased hepatic secretion of lecithin  ']","[0.25251907110214233, 0.24229101836681366, 0.2271663099527359, 0.1566346138715744, 0.12138894945383072]&['Overload of unconjugated bilirubin', 'Decreased reabsorption of bile salts  ', 'Infestation with parasites secreting β -glucuronidase  ', 'High ratio of cholesterol to bile acids in bile  ', 'Decreased hepatic secretion of lecithin  ']"
27,"[0.3079688847064972, 0.28244948387145996, 0.24665002524852753, 0.12408171594142914, 0.038849838078022]&['<7500/mm3 ', '6500 –8500/mm3 ', '5500 –9500/mm3 ', '<6500/mm3 or >8500/mm3 ', '>9500/mm3']","[0.3025093376636505, 0.2939537465572357, 0.22738364338874817, 0.09862933307886124, 0.07752390205860138]&['5500 –9500/mm3 ', '6500 –8500/mm3 ', '<7500/mm3 ', '>9500/mm3', '<6500/mm3 or >8500/mm3 ']","[0.32077717781066895, 0.2564489245414734, 0.20706239342689514, 0.15391035377979279, 0.061801183968782425]&['6500 –8500/mm3 ', '5500 –9500/mm3 ', '<7500/mm3 ', '<6500/mm3 or >8500/mm3 ', '>9500/mm3']","[0.2937130630016327, 0.2925671637058258, 0.27635592222213745, 0.08373574167490005, 0.053628113120794296]&['<7500/mm3 ', '6500 –8500/mm3 ', '5500 –9500/mm3 ', '<6500/mm3 or >8500/mm3 ', '>9500/mm3']","[0.28084611892700195, 0.24974720180034637, 0.23475345969200134, 0.12300819903612137, 0.11164505779743195]&['5500 –9500/mm3 ', '6500 –8500/mm3 ', '<7500/mm3 ', '>9500/mm3', '<6500/mm3 or >8500/mm3 ']","[0.34480899572372437, 0.2626814842224121, 0.2056085169315338, 0.11427699774503708, 0.07262404263019562]&['5500 –9500/mm3 ', '6500 –8500/mm3 ', '<7500/mm3 ', '<6500/mm3 or >8500/mm3 ', '>9500/mm3']","[0.3089603781700134, 0.2795124053955078, 0.225696861743927, 0.09448917210102081, 0.09134117513895035]&['5500 –9500/mm3 ', '6500 –8500/mm3 ', '<7500/mm3 ', '>9500/mm3', '<6500/mm3 or >8500/mm3 ']","[0.30861932039260864, 0.29864683747291565, 0.22155115008354187, 0.08821270614862442, 0.0829700455069542]&['5500 –9500/mm3 ', '6500 –8500/mm3 ', '<7500/mm3 ', '>9500/mm3', '<6500/mm3 or >8500/mm3 ']","[0.34966322779655457, 0.24994979798793793, 0.2467481791973114, 0.09818961471319199, 0.05544920265674591]&['<7500/mm3 ', '6500 –8500/mm3 ', '5500 –9500/mm3 ', '<6500/mm3 or >8500/mm3 ', '>9500/mm3']","[0.3392620086669922, 0.3151712417602539, 0.20969562232494354, 0.06874248385429382, 0.06712865829467773]&['6500 –8500/mm3 ', '5500 –9500/mm3 ', '<7500/mm3 ', '>9500/mm3', '<6500/mm3 or >8500/mm3 ']","[0.31242698431015015, 0.29679739475250244, 0.2223554253578186, 0.09586387127637863, 0.07255635410547256]&['5500 –9500/mm3 ', '6500 –8500/mm3 ', '<7500/mm3 ', '>9500/mm3', '<6500/mm3 or >8500/mm3 ']"
28,"[0.4129166007041931, 0.22480498254299164, 0.156731978058815, 0.14669090509414673, 0.05885555222630501]&['Secretion of parathyroid hormone  ', 'Calcitriol production by activated macrophages  ', 'Secretion of thyroid -stimulating hormone', 'Local resorption of bone by metastases  ', 'Parathyroid hormone -related peptide secretion  ']","[0.47330334782600403, 0.15485377609729767, 0.13775892555713654, 0.12389760464429855, 0.11018636077642441]&['Secretion of parathyroid hormone  ', 'Secretion of thyroid -stimulating hormone', 'Parathyroid hormone -related peptide secretion  ', 'Calcitriol production by activated macrophages  ', 'Local resorption of bone by metastases  ']","[0.40717095136642456, 0.18923655152320862, 0.16540245711803436, 0.13424307107925415, 0.10394690930843353]&['Secretion of parathyroid hormone  ', 'Calcitriol production by activated macrophages  ', 'Secretion of thyroid -stimulating hormone', 'Parathyroid hormone -related peptide secretion  ', 'Local resorption of bone by metastases  ']","[0.39775964617729187, 0.19241467118263245, 0.16255269944667816, 0.14536087214946747, 0.10191214829683304]&['Secretion of parathyroid hormone  ', 'Calcitriol production by activated macrophages  ', 'Secretion of thyroid -stimulating hormone', 'Parathyroid hormone -related peptide secretion  ', 'Local resorption of bone by metastases  ']","[0.3221830427646637, 0.281768262386322, 0.16348819434642792, 0.1313793957233429, 0.10118107497692108]&['Secretion of parathyroid hormone  ', 'Parathyroid hormone -related peptide secretion  ', 'Calcitriol production by activated macrophages  ', 'Secretion of thyroid -stimulating hormone', 'Local resorption of bone by metastases  ']","[0.40623119473457336, 0.1924576759338379, 0.18028730154037476, 0.12124518305063248, 0.0997786894440651]&['Secretion of parathyroid hormone  ', 'Parathyroid hormone -related peptide secretion  ', 'Secretion of thyroid -stimulating hormone', 'Calcitriol production by activated macrophages  ', 'Local resorption of bone by metastases  ']","[0.5445579290390015, 0.22455653548240662, 0.10994881391525269, 0.07302027940750122, 0.047916460782289505]&['Secretion of parathyroid hormone  ', 'Secretion of thyroid -stimulating hormone', 'Local resorption of bone by metastases  ', 'Parathyroid hormone -related peptide secretion  ', 'Calcitriol production by activated macrophages  ']","[0.36674025654792786, 0.2629569470882416, 0.15855467319488525, 0.12344903498888016, 0.08829913288354874]&['Secretion of parathyroid hormone  ', 'Secretion of thyroid -stimulating hormone', 'Parathyroid hormone -related peptide secretion  ', 'Calcitriol production by activated macrophages  ', 'Local resorption of bone by metastases  ']","[0.3522564470767975, 0.17962704598903656, 0.17670297622680664, 0.1499912291765213, 0.1414223462343216]&['Secretion of parathyroid hormone  ', 'Parathyroid hormone -related peptide secretion  ', 'Calcitriol production by activated macrophages  ', 'Secretion of thyroid -stimulating hormone', 'Local resorption of bone by metastases  ']","[0.3329346477985382, 0.3006969094276428, 0.19567224383354187, 0.08774016052484512, 0.08295612782239914]&['Secretion of thyroid -stimulating hormone', 'Secretion of parathyroid hormone  ', 'Parathyroid hormone -related peptide secretion  ', 'Calcitriol production by activated macrophages  ', 'Local resorption of bone by metastases  ']","[0.3579796552658081, 0.22772231698036194, 0.17283134162425995, 0.16610530018806458, 0.07536140829324722]&['Secretion of parathyroid hormone  ', 'Calcitriol production by activated macrophages  ', 'Parathyroid hormone -related peptide secretion  ', 'Secretion of thyroid -stimulating hormone', 'Local resorption of bone by metastases  ']"
29,"[0.2784314453601837, 0.24845783412456512, 0.1645829975605011, 0.15489168465137482, 0.15363600850105286]&['C5  ', 'T5', 'T1  ', 'T3  ', 'C7  ']","[0.4300684630870819, 0.16075442731380463, 0.1559940129518509, 0.14836089313030243, 0.10482219606637955]&['T5', 'C7  ', 'C5  ', 'T3  ', 'T1  ']","[0.33821240067481995, 0.20259851217269897, 0.18804001808166504, 0.14190421998500824, 0.12924480438232422]&['T5', 'C7  ', 'C5  ', 'T1  ', 'T3  ']","[0.4088512063026428, 0.19938011467456818, 0.1771017611026764, 0.1108870580792427, 0.1037798821926117]&['T5', 'C7  ', 'T1  ', 'C5  ', 'T3  ']","[0.3665972948074341, 0.19329345226287842, 0.15229474008083344, 0.15016669034957886, 0.13764776289463043]&['T5', 'C7  ', 'C5  ', 'T3  ', 'T1  ']","[0.33534830808639526, 0.2060084342956543, 0.20460109412670135, 0.1351022720336914, 0.11893991380929947]&['T5', 'C7  ', 'T1  ', 'C5  ', 'T3  ']","[0.3810475170612335, 0.2347138375043869, 0.15966318547725677, 0.12561511993408203, 0.09896039217710495]&['T5', 'C7  ', 'C5  ', 'T3  ', 'T1  ']","[0.3920426666736603, 0.18508678674697876, 0.17849604785442352, 0.1546325832605362, 0.08974191546440125]&['T5', 'T3  ', 'T1  ', 'C5  ', 'C7  ']","[0.4367436468601227, 0.21775998175144196, 0.14651897549629211, 0.10530281811952591, 0.09367455542087555]&['T5', 'T3  ', 'T1  ', 'C7  ', 'C5  ']","[0.2624070942401886, 0.22159355878829956, 0.20263263583183289, 0.16361477971076965, 0.14975197613239288]&['T5', 'T1  ', 'C7  ', 'C5  ', 'T3  ']","[0.29095494747161865, 0.27645930647850037, 0.1899024397134781, 0.13143636286258698, 0.1112469881772995]&['T5', 'T1  ', 'C7  ', 'C5  ', 'T3  ']"
30,"[0.3748334050178528, 0.18387861549854279, 0.17638342082500458, 0.1716814786195755, 0.09322302043437958]&['Apo C  ', 'Apo B48  ', 'Lipoprotein lipase activity', 'HMG -CoA reductase activity  ', 'LDL receptor  ']","[0.33555811643600464, 0.23315808176994324, 0.19888418912887573, 0.1449347585439682, 0.08746491372585297]&['Apo C  ', 'Apo B48  ', 'LDL receptor  ', 'Lipoprotein lipase activity', 'HMG -CoA reductase activity  ']","[0.3456762135028839, 0.26515746116638184, 0.17053009569644928, 0.15382833778858185, 0.06480797380208969]&['Apo C  ', 'Apo B48  ', 'LDL receptor  ', 'Lipoprotein lipase activity', 'HMG -CoA reductase activity  ']","[0.22797547280788422, 0.22237935662269592, 0.1955849826335907, 0.18057288229465485, 0.17348726093769073]&['Apo C  ', 'Lipoprotein lipase activity', 'HMG -CoA reductase activity  ', 'Apo B48  ', 'LDL receptor  ']","[0.3623165190219879, 0.2935817241668701, 0.19526910781860352, 0.09189049899578094, 0.056942157447338104]&['Apo C  ', 'Apo B48  ', 'LDL receptor  ', 'Lipoprotein lipase activity', 'HMG -CoA reductase activity  ']","[0.4306923449039459, 0.24920432269573212, 0.1631935089826584, 0.10794546455144882, 0.048964351415634155]&['Apo B48  ', 'Apo C  ', 'Lipoprotein lipase activity', 'HMG -CoA reductase activity  ', 'LDL receptor  ']","[0.39011478424072266, 0.26347896456718445, 0.14814484119415283, 0.12697920203208923, 0.07128220796585083]&['Apo B48  ', 'Apo C  ', 'LDL receptor  ', 'HMG -CoA reductase activity  ', 'Lipoprotein lipase activity']","[0.3480175733566284, 0.3080919682979584, 0.22250543534755707, 0.07912115007638931, 0.04226389899849892]&['Apo C  ', 'Apo B48  ', 'LDL receptor  ', 'Lipoprotein lipase activity', 'HMG -CoA reductase activity  ']","[0.2911672592163086, 0.27190613746643066, 0.2663717269897461, 0.12506772577762604, 0.045487068593502045]&['LDL receptor  ', 'Apo C  ', 'Apo B48  ', 'HMG -CoA reductase activity  ', 'Lipoprotein lipase activity']","[0.33293044567108154, 0.2391424924135208, 0.2117007076740265, 0.12238416075706482, 0.09384223073720932]&['Apo B48  ', 'Apo C  ', 'Lipoprotein lipase activity', 'LDL receptor  ', 'HMG -CoA reductase activity  ']","[0.344271719455719, 0.28933534026145935, 0.2293155938386917, 0.07828663289546967, 0.05879075080156326]&['Apo C  ', 'Apo B48  ', 'LDL receptor  ', 'Lipoprotein lipase activity', 'HMG -CoA reductase activity  ']"
31,"[0.3142029047012329, 0.2781842350959778, 0.26590049266815186, 0.09868946671485901, 0.04302293807268143]&['Atrial septal defect  ', 'Stretched aortic anulus', 'Mitral stenosis  ', 'Perforated tricuspid valve  ', 'Papillary muscle rupture  ']","[0.27139249444007874, 0.26089614629745483, 0.17141573131084442, 0.16845059394836426, 0.12784506380558014]&['Perforated tricuspid valve  ', 'Mitral stenosis  ', 'Stretched aortic anulus', 'Atrial septal defect  ', 'Papillary muscle rupture  ']","[0.25464650988578796, 0.24821974337100983, 0.2027336061000824, 0.15935780107975006, 0.13504238426685333]&['Perforated tricuspid valve  ', 'Mitral stenosis  ', 'Stretched aortic anulus', 'Atrial septal defect  ', 'Papillary muscle rupture  ']","[0.2556934654712677, 0.2376006692647934, 0.17594879865646362, 0.17026948928833008, 0.16048753261566162]&['Perforated tricuspid valve  ', 'Mitral stenosis  ', 'Papillary muscle rupture  ', 'Stretched aortic anulus', 'Atrial septal defect  ']","[0.2589398920536041, 0.23179489374160767, 0.18727457523345947, 0.16932469606399536, 0.15266595780849457]&['Perforated tricuspid valve  ', 'Mitral stenosis  ', 'Papillary muscle rupture  ', 'Stretched aortic anulus', 'Atrial septal defect  ']","[0.2835542559623718, 0.23889905214309692, 0.19455815851688385, 0.14689379930496216, 0.13609473407268524]&['Perforated tricuspid valve  ', 'Mitral stenosis  ', 'Stretched aortic anulus', 'Papillary muscle rupture  ', 'Atrial septal defect  ']","[0.27604958415031433, 0.2670446038246155, 0.17556507885456085, 0.158793643116951, 0.12254708260297775]&['Mitral stenosis  ', 'Perforated tricuspid valve  ', 'Atrial septal defect  ', 'Stretched aortic anulus', 'Papillary muscle rupture  ']","[0.24607570469379425, 0.2439984232187271, 0.21504583954811096, 0.15792392194271088, 0.1369561403989792]&['Papillary muscle rupture  ', 'Perforated tricuspid valve  ', 'Mitral stenosis  ', 'Atrial septal defect  ', 'Stretched aortic anulus']","[0.23357746005058289, 0.22395387291908264, 0.22003494203090668, 0.20066222548484802, 0.12177158892154694]&['Perforated tricuspid valve  ', 'Mitral stenosis  ', 'Stretched aortic anulus', 'Papillary muscle rupture  ', 'Atrial septal defect  ']","[0.2440946400165558, 0.2132490873336792, 0.19472616910934448, 0.1862739473581314, 0.16165609657764435]&['Papillary muscle rupture  ', 'Mitral stenosis  ', 'Perforated tricuspid valve  ', 'Stretched aortic anulus', 'Atrial septal defect  ']","[0.25939229130744934, 0.24908706545829773, 0.1827865093946457, 0.15954841673374176, 0.14918562769889832]&['Perforated tricuspid valve  ', 'Mitral stenosis  ', 'Stretched aortic anulus', 'Papillary muscle rupture  ', 'Atrial septal defect  ']"
32,"[0.3863505721092224, 0.29941508173942566, 0.27410539984703064, 0.021618707105517387, 0.010082959197461605, 0.008427276276051998]&['Right nucleus of the abducens nerve', 'Right medial longitudinal fasciculus  ', 'Left medial longitudinal fasciculus  ', 'Left nucleus of the abducens nerve  ', 'Right abducens nerve  ', 'Left abducens nerve  ']","[0.28316789865493774, 0.25821244716644287, 0.13495244085788727, 0.12792718410491943, 0.09807413816452026, 0.09766589105129242]&['Right medial longitudinal fasciculus  ', 'Left nucleus of the abducens nerve  ', 'Left medial longitudinal fasciculus  ', 'Left abducens nerve  ', 'Right nucleus of the abducens nerve', 'Right abducens nerve  ']","[0.22986921668052673, 0.22467806935310364, 0.15722057223320007, 0.1485873907804489, 0.13162320852279663, 0.10802154988050461]&['Right medial longitudinal fasciculus  ', 'Right abducens nerve  ', 'Left medial longitudinal fasciculus  ', 'Left nucleus of the abducens nerve  ', 'Right nucleus of the abducens nerve', 'Left abducens nerve  ']","[0.1867508888244629, 0.1854766458272934, 0.18358951807022095, 0.15796402096748352, 0.15632134675979614, 0.12989753484725952]&['Right abducens nerve  ', 'Right medial longitudinal fasciculus  ', 'Right nucleus of the abducens nerve', 'Left abducens nerve  ', 'Left nucleus of the abducens nerve  ', 'Left medial longitudinal fasciculus  ']","[0.20634783804416656, 0.1896349936723709, 0.1891956925392151, 0.1666160374879837, 0.1585758775472641, 0.08962952345609665]&['Right medial longitudinal fasciculus  ', 'Left medial longitudinal fasciculus  ', 'Left abducens nerve  ', 'Right abducens nerve  ', 'Right nucleus of the abducens nerve', 'Left nucleus of the abducens nerve  ']","[0.2561854124069214, 0.1859191656112671, 0.15423716604709625, 0.14198842644691467, 0.1395409256219864, 0.12212888151407242]&['Right medial longitudinal fasciculus  ', 'Left medial longitudinal fasciculus  ', 'Right abducens nerve  ', 'Right nucleus of the abducens nerve', 'Left abducens nerve  ', 'Left nucleus of the abducens nerve  ']","[0.263040691614151, 0.18893077969551086, 0.17695938050746918, 0.1725865602493286, 0.110280342400074, 0.08820226043462753]&['Right medial longitudinal fasciculus  ', 'Left nucleus of the abducens nerve  ', 'Right nucleus of the abducens nerve', 'Left medial longitudinal fasciculus  ', 'Right abducens nerve  ', 'Left abducens nerve  ']","[0.2195948213338852, 0.19379018247127533, 0.17161859571933746, 0.1424591988325119, 0.13825620710849762, 0.13428106904029846]&['Right medial longitudinal fasciculus  ', 'Right abducens nerve  ', 'Right nucleus of the abducens nerve', 'Left abducens nerve  ', 'Left nucleus of the abducens nerve  ', 'Left medial longitudinal fasciculus  ']","[0.2122877836227417, 0.19022062420845032, 0.16154815256595612, 0.16015544533729553, 0.14755548536777496, 0.1282324492931366]&['Left abducens nerve  ', 'Right medial longitudinal fasciculus  ', 'Right abducens nerve  ', 'Left nucleus of the abducens nerve  ', 'Left medial longitudinal fasciculus  ', 'Right nucleus of the abducens nerve']","[0.20671811699867249, 0.1788928359746933, 0.17710039019584656, 0.15425227582454681, 0.14370474219322205, 0.1393316388130188]&['Right nucleus of the abducens nerve', 'Left nucleus of the abducens nerve  ', 'Right medial longitudinal fasciculus  ', 'Left medial longitudinal fasciculus  ', 'Left abducens nerve  ', 'Right abducens nerve  ']","[0.2642865777015686, 0.1714497059583664, 0.168467715382576, 0.15865854918956757, 0.13173528015613556, 0.10540220141410828]&['Right medial longitudinal fasciculus  ', 'Left medial longitudinal fasciculus  ', 'Left nucleus of the abducens nerve  ', 'Right nucleus of the abducens nerve', 'Right abducens nerve  ', 'Left abducens nerve  ']"
