,en,es,ar,cs,de,id,ko,ja,lv,nl,it
25,"[0.545153796672821, 0.15578165650367737, 0.13838382065296173, 0.08542563766241074, 0.07525504380464554]&['Thyroid cancer', 'Pheochromocytoma  ', 'Neuroblastoma  ', 'Retinoblastoma  ', 'Rhabdomyosarcoma  ']","[0.9166491031646729, 0.025000890716910362, 0.020916299894452095, 0.020712949335575104, 0.01672074943780899]&['Thyroid cancer', 'Rhabdomyosarcoma  ', 'Retinoblastoma  ', 'Pheochromocytoma  ', 'Neuroblastoma  ']","[0.9061336517333984, 0.03046538308262825, 0.024220744147896767, 0.024031195789575577, 0.015149067156016827]&['Thyroid cancer', 'Pheochromocytoma  ', 'Retinoblastoma  ', 'Rhabdomyosarcoma  ', 'Neuroblastoma  ']","[0.9207384586334229, 0.025999244302511215, 0.021645821630954742, 0.021234741434454918, 0.010381736792623997]&['Thyroid cancer', 'Rhabdomyosarcoma  ', 'Retinoblastoma  ', 'Pheochromocytoma  ', 'Neuroblastoma  ']","[0.8392677903175354, 0.045656006783246994, 0.04138034209609032, 0.03911631554365158, 0.0345795638859272]&['Thyroid cancer', 'Rhabdomyosarcoma  ', 'Pheochromocytoma  ', 'Neuroblastoma  ', 'Retinoblastoma  ']","[0.9293879866600037, 0.023152029141783714, 0.01668272167444229, 0.015719344839453697, 0.015057922340929508]&['Thyroid cancer', 'Rhabdomyosarcoma  ', 'Neuroblastoma  ', 'Retinoblastoma  ', 'Pheochromocytoma  ']","[0.8948438167572021, 0.03672993555665016, 0.0261806882917881, 0.023481452837586403, 0.01876414567232132]&['Thyroid cancer', 'Rhabdomyosarcoma  ', 'Pheochromocytoma  ', 'Retinoblastoma  ', 'Neuroblastoma  ']","[0.5382593870162964, 0.16228877007961273, 0.1525169312953949, 0.08976824581623077, 0.05716656893491745]&['Thyroid cancer', 'Neuroblastoma  ', 'Pheochromocytoma  ', 'Retinoblastoma  ', 'Rhabdomyosarcoma  ']","[0.9160251021385193, 0.030035575851798058, 0.020979968830943108, 0.02043181285262108, 0.01252758875489235]&['Thyroid cancer', 'Rhabdomyosarcoma  ', 'Retinoblastoma  ', 'Pheochromocytoma  ', 'Neuroblastoma  ']","[0.8137696981430054, 0.05512547120451927, 0.05110383778810501, 0.04191068932414055, 0.03809028118848801]&['Thyroid cancer', 'Pheochromocytoma  ', 'Retinoblastoma  ', 'Rhabdomyosarcoma  ', 'Neuroblastoma  ']","[0.913882851600647, 0.022739317268133163, 0.0225127674639225, 0.022446641698479652, 0.0184184517711401]&['Thyroid cancer', 'Retinoblastoma  ', 'Pheochromocytoma  ', 'Rhabdomyosarcoma  ', 'Neuroblastoma  ']"
26,"[0.8410047888755798, 0.08084525913000107, 0.03563456982374191, 0.026356101036071777, 0.01615925133228302]&['Overload of unconjugated bilirubin', 'Infestation with parasites secreting β -glucuronidase  ', 'Decreased reabsorption of bile salts  ', 'Decreased hepatic secretion of lecithin  ', 'High ratio of cholesterol to bile acids in bile  ']","[0.9208306670188904, 0.03938641399145126, 0.018530547618865967, 0.016624437645077705, 0.004627919290214777]&['Overload of unconjugated bilirubin', 'Infestation with parasites secreting β -glucuronidase  ', 'Decreased hepatic secretion of lecithin  ', 'Decreased reabsorption of bile salts  ', 'High ratio of cholesterol to bile acids in bile  ']","[0.9379262328147888, 0.033353615552186966, 0.013249708339571953, 0.011916927061975002, 0.003553548362106085]&['Overload of unconjugated bilirubin', 'Infestation with parasites secreting β -glucuronidase  ', 'Decreased hepatic secretion of lecithin  ', 'Decreased reabsorption of bile salts  ', 'High ratio of cholesterol to bile acids in bile  ']","[0.8667003512382507, 0.05415947735309601, 0.03549031913280487, 0.03505067527294159, 0.00859915278851986]&['Overload of unconjugated bilirubin', 'Infestation with parasites secreting β -glucuronidase  ', 'Decreased reabsorption of bile salts  ', 'Decreased hepatic secretion of lecithin  ', 'High ratio of cholesterol to bile acids in bile  ']","[0.9305529594421387, 0.03749909996986389, 0.015008579939603806, 0.013239234685897827, 0.0037000931333750486]&['Overload of unconjugated bilirubin', 'Infestation with parasites secreting β -glucuronidase  ', 'Decreased hepatic secretion of lecithin  ', 'Decreased reabsorption of bile salts  ', 'High ratio of cholesterol to bile acids in bile  ']","[0.8905742764472961, 0.058003008365631104, 0.023657552897930145, 0.019037671387195587, 0.008727526292204857]&['Overload of unconjugated bilirubin', 'Infestation with parasites secreting β -glucuronidase  ', 'Decreased reabsorption of bile salts  ', 'Decreased hepatic secretion of lecithin  ', 'High ratio of cholesterol to bile acids in bile  ']","[0.9145457148551941, 0.044637031853199005, 0.018858376890420914, 0.015983134508132935, 0.005975776351988316]&['Overload of unconjugated bilirubin', 'Infestation with parasites secreting β -glucuronidase  ', 'Decreased hepatic secretion of lecithin  ', 'Decreased reabsorption of bile salts  ', 'High ratio of cholesterol to bile acids in bile  ']","[0.9266907572746277, 0.04036916792392731, 0.015292001888155937, 0.01305312104523182, 0.004594944883137941]&['Overload of unconjugated bilirubin', 'Infestation with parasites secreting β -glucuronidase  ', 'Decreased hepatic secretion of lecithin  ', 'Decreased reabsorption of bile salts  ', 'High ratio of cholesterol to bile acids in bile  ']","[0.8866222500801086, 0.06749260425567627, 0.019883539527654648, 0.01965416595339775, 0.006347415503114462]&['Overload of unconjugated bilirubin', 'Infestation with parasites secreting β -glucuronidase  ', 'Decreased reabsorption of bile salts  ', 'Decreased hepatic secretion of lecithin  ', 'High ratio of cholesterol to bile acids in bile  ']","[0.8887420892715454, 0.050154101103544235, 0.02551145665347576, 0.024904832243919373, 0.010687499307096004]&['Overload of unconjugated bilirubin', 'Infestation with parasites secreting β -glucuronidase  ', 'Decreased reabsorption of bile salts  ', 'Decreased hepatic secretion of lecithin  ', 'High ratio of cholesterol to bile acids in bile  ']","[0.926697850227356, 0.03588828817009926, 0.016727272421121597, 0.016009245067834854, 0.004677362274378538]&['Overload of unconjugated bilirubin', 'Infestation with parasites secreting β -glucuronidase  ', 'Decreased reabsorption of bile salts  ', 'Decreased hepatic secretion of lecithin  ', 'High ratio of cholesterol to bile acids in bile  ']"
27,"[0.23059462010860443, 0.21092110872268677, 0.203689306974411, 0.18793828785419464, 0.16685670614242554]&['6500 –8500/mm3 ', '<7500/mm3 ', '5500 –9500/mm3 ', '<6500/mm3 or >8500/mm3 ', '>9500/mm3']","[0.35149115324020386, 0.3307484984397888, 0.1212693527340889, 0.10467405617237091, 0.09181685745716095]&['6500 –8500/mm3 ', '5500 –9500/mm3 ', '<6500/mm3 or >8500/mm3 ', '>9500/mm3', '<7500/mm3 ']","[0.33628150820732117, 0.2579708993434906, 0.1598283350467682, 0.1445768177509308, 0.10134249180555344]&['6500 –8500/mm3 ', '5500 –9500/mm3 ', '<6500/mm3 or >8500/mm3 ', '<7500/mm3 ', '>9500/mm3']","[0.3394056260585785, 0.3057439923286438, 0.14300252497196198, 0.10899344831705093, 0.1028544083237648]&['6500 –8500/mm3 ', '5500 –9500/mm3 ', '>9500/mm3', '<7500/mm3 ', '<6500/mm3 or >8500/mm3 ']","[0.36400192975997925, 0.35470548272132874, 0.10044306516647339, 0.09969102591276169, 0.08115842938423157]&['5500 –9500/mm3 ', '6500 –8500/mm3 ', '<6500/mm3 or >8500/mm3 ', '>9500/mm3', '<7500/mm3 ']","[0.3513305187225342, 0.22229647636413574, 0.16787780821323395, 0.13509006798267365, 0.12340515106916428]&['6500 –8500/mm3 ', '5500 –9500/mm3 ', '>9500/mm3', '<7500/mm3 ', '<6500/mm3 or >8500/mm3 ']","[0.35027551651000977, 0.3460105061531067, 0.11945749074220657, 0.10338016599416733, 0.08087636530399323]&['5500 –9500/mm3 ', '6500 –8500/mm3 ', '>9500/mm3', '<6500/mm3 or >8500/mm3 ', '<7500/mm3 ']","[0.34245437383651733, 0.3404350280761719, 0.1243581473827362, 0.10706711560487747, 0.08568525314331055]&['6500 –8500/mm3 ', '5500 –9500/mm3 ', '>9500/mm3', '<6500/mm3 or >8500/mm3 ', '<7500/mm3 ']","[0.31339025497436523, 0.30564644932746887, 0.15763676166534424, 0.12912550568580627, 0.09420094639062881]&['6500 –8500/mm3 ', '5500 –9500/mm3 ', '>9500/mm3', '<6500/mm3 or >8500/mm3 ', '<7500/mm3 ']","[0.3279573917388916, 0.2735668122768402, 0.1597207933664322, 0.12064322829246521, 0.11811181157827377]&['6500 –8500/mm3 ', '5500 –9500/mm3 ', '>9500/mm3', '<6500/mm3 or >8500/mm3 ', '<7500/mm3 ']","[0.34275496006011963, 0.3186807930469513, 0.12787581980228424, 0.11056654900312424, 0.10012197494506836]&['6500 –8500/mm3 ', '5500 –9500/mm3 ', '<6500/mm3 or >8500/mm3 ', '>9500/mm3', '<7500/mm3 ']"
28,"[0.34333011507987976, 0.2893543541431427, 0.13426776230335236, 0.12127096951007843, 0.11177676171064377]&['Secretion of thyroid -stimulating hormone', 'Calcitriol production by activated macrophages  ', 'Local resorption of bone by metastases  ', 'Parathyroid hormone -related peptide secretion  ', 'Secretion of parathyroid hormone  ']","[0.6804285645484924, 0.1897101253271103, 0.06970798969268799, 0.04321203753352165, 0.01694125309586525]&['Secretion of thyroid -stimulating hormone', 'Calcitriol production by activated macrophages  ', 'Parathyroid hormone -related peptide secretion  ', 'Local resorption of bone by metastases  ', 'Secretion of parathyroid hormone  ']","[0.7305579781532288, 0.1645742803812027, 0.05332799628376961, 0.03848070278763771, 0.0130590396001935]&['Secretion of thyroid -stimulating hormone', 'Calcitriol production by activated macrophages  ', 'Parathyroid hormone -related peptide secretion  ', 'Local resorption of bone by metastases  ', 'Secretion of parathyroid hormone  ']","[0.6834501028060913, 0.16209624707698822, 0.08282420784235, 0.04700703173875809, 0.024622390046715736]&['Secretion of thyroid -stimulating hormone', 'Calcitriol production by activated macrophages  ', 'Parathyroid hormone -related peptide secretion  ', 'Local resorption of bone by metastases  ', 'Secretion of parathyroid hormone  ']","[0.7307273149490356, 0.12768618762493134, 0.07312002032995224, 0.04601489380002022, 0.022451573982834816]&['Secretion of thyroid -stimulating hormone', 'Calcitriol production by activated macrophages  ', 'Parathyroid hormone -related peptide secretion  ', 'Local resorption of bone by metastases  ', 'Secretion of parathyroid hormone  ']","[0.7215718626976013, 0.15834970772266388, 0.06334829330444336, 0.04214182123541832, 0.014588254503905773]&['Secretion of thyroid -stimulating hormone', 'Calcitriol production by activated macrophages  ', 'Parathyroid hormone -related peptide secretion  ', 'Local resorption of bone by metastases  ', 'Secretion of parathyroid hormone  ']","[0.7482840418815613, 0.13800811767578125, 0.056764956563711166, 0.0444362610578537, 0.0125066377222538]&['Secretion of thyroid -stimulating hormone', 'Calcitriol production by activated macrophages  ', 'Parathyroid hormone -related peptide secretion  ', 'Local resorption of bone by metastases  ', 'Secretion of parathyroid hormone  ']","[0.647810697555542, 0.20739023387432098, 0.08255781978368759, 0.05261160060763359, 0.009629650972783566]&['Secretion of thyroid -stimulating hormone', 'Calcitriol production by activated macrophages  ', 'Parathyroid hormone -related peptide secretion  ', 'Local resorption of bone by metastases  ', 'Secretion of parathyroid hormone  ']","[0.6722205877304077, 0.1835387945175171, 0.06221436709165573, 0.04443726688623428, 0.0375889390707016]&['Secretion of thyroid -stimulating hormone', 'Calcitriol production by activated macrophages  ', 'Parathyroid hormone -related peptide secretion  ', 'Local resorption of bone by metastases  ', 'Secretion of parathyroid hormone  ']","[0.6182185411453247, 0.22389620542526245, 0.08291632682085037, 0.05617700144648552, 0.018791891634464264]&['Secretion of thyroid -stimulating hormone', 'Calcitriol production by activated macrophages  ', 'Parathyroid hormone -related peptide secretion  ', 'Local resorption of bone by metastases  ', 'Secretion of parathyroid hormone  ']","[0.7561545968055725, 0.1391896903514862, 0.05257031321525574, 0.03967229649424553, 0.012413141317665577]&['Secretion of thyroid -stimulating hormone', 'Calcitriol production by activated macrophages  ', 'Parathyroid hormone -related peptide secretion  ', 'Local resorption of bone by metastases  ', 'Secretion of parathyroid hormone  ']"
29,"[0.2707276940345764, 0.20753492414951324, 0.20235545933246613, 0.18058060109615326, 0.13880126178264618]&['T1  ', 'C5  ', 'T3  ', 'C7  ', 'T5']","[0.8413989543914795, 0.05330248177051544, 0.03888362646102905, 0.03576735034584999, 0.03064761869609356]&['T5', 'T3  ', 'C5  ', 'T1  ', 'C7  ']","[0.8213061690330505, 0.06341399252414703, 0.04228660836815834, 0.03947474807500839, 0.03351844102144241]&['T5', 'T3  ', 'T1  ', 'C5  ', 'C7  ']","[0.6593340635299683, 0.10791296511888504, 0.1040605679154396, 0.09251398593187332, 0.036178458482027054]&['T5', 'C5  ', 'T1  ', 'C7  ', 'T3  ']","[0.8077151775360107, 0.07136475294828415, 0.0442008450627327, 0.039640266448259354, 0.03707899525761604]&['T5', 'T3  ', 'T1  ', 'C5  ', 'C7  ']","[0.860353946685791, 0.0628214105963707, 0.030896348878741264, 0.02342180535197258, 0.022506514564156532]&['T5', 'T3  ', 'C5  ', 'T1  ', 'C7  ']","[0.8466167449951172, 0.07288766652345657, 0.030220966786146164, 0.02722945623099804, 0.023045118898153305]&['T5', 'T3  ', 'C5  ', 'T1  ', 'C7  ']","[0.8211017847061157, 0.0690421462059021, 0.04266500845551491, 0.034457508474588394, 0.032733555883169174]&['T5', 'T3  ', 'C5  ', 'T1  ', 'C7  ']","[0.7720735669136047, 0.06386003643274307, 0.056938279420137405, 0.05514010041952133, 0.051988061517477036]&['T5', 'C7  ', 'T3  ', 'C5  ', 'T1  ']","[0.7421936392784119, 0.09413415193557739, 0.058194536715745926, 0.05647045746445656, 0.04900722578167915]&['T5', 'T3  ', 'C5  ', 'T1  ', 'C7  ']","[0.7919800281524658, 0.0693192407488823, 0.054695893079042435, 0.047990959137678146, 0.03601384162902832]&['T5', 'T3  ', 'T1  ', 'C5  ', 'C7  ']"
30,"[0.27868232131004333, 0.2687373757362366, 0.25847136974334717, 0.11774051189422607, 0.07636841386556625]&['LDL receptor  ', 'Lipoprotein lipase activity', 'Apo C  ', 'Apo B48  ', 'HMG -CoA reductase activity  ']","[0.5448005199432373, 0.219351127743721, 0.09624343365430832, 0.09074624627828598, 0.04885869845747948]&['Lipoprotein lipase activity', 'Apo C  ', 'HMG -CoA reductase activity  ', 'Apo B48  ', 'LDL receptor  ']","[0.6007261276245117, 0.22464361786842346, 0.0817808210849762, 0.06589266657829285, 0.02695678174495697]&['Lipoprotein lipase activity', 'Apo C  ', 'HMG -CoA reductase activity  ', 'Apo B48  ', 'LDL receptor  ']","[0.633475661277771, 0.18580029904842377, 0.08934410661458969, 0.04870127886533737, 0.04267863556742668]&['Lipoprotein lipase activity', 'Apo C  ', 'HMG -CoA reductase activity  ', 'Apo B48  ', 'LDL receptor  ']","[0.45474937558174133, 0.28701263666152954, 0.10845744609832764, 0.10537724196910858, 0.04440329968929291]&['Lipoprotein lipase activity', 'Apo C  ', 'Apo B48  ', 'HMG -CoA reductase activity  ', 'LDL receptor  ']","[0.6368321180343628, 0.19832229614257812, 0.07656054943799973, 0.048346493393182755, 0.03993857651948929]&['Lipoprotein lipase activity', 'Apo C  ', 'LDL receptor  ', 'Apo B48  ', 'HMG -CoA reductase activity  ']","[0.5944672226905823, 0.21679645776748657, 0.0960027202963829, 0.055860795080661774, 0.036872748285532]&['Lipoprotein lipase activity', 'Apo C  ', 'HMG -CoA reductase activity  ', 'LDL receptor  ', 'Apo B48  ']","[0.5363708734512329, 0.2381240874528885, 0.09923331439495087, 0.08133934438228607, 0.04493247717618942]&['Lipoprotein lipase activity', 'Apo C  ', 'HMG -CoA reductase activity  ', 'Apo B48  ', 'LDL receptor  ']","[0.6886453628540039, 0.10521546006202698, 0.10427653044462204, 0.0635150596499443, 0.03834756463766098]&['Lipoprotein lipase activity', 'HMG -CoA reductase activity  ', 'Apo C  ', 'LDL receptor  ', 'Apo B48  ']","[0.5190085768699646, 0.2562009394168854, 0.09851560741662979, 0.08461876958608627, 0.04165612906217575]&['Lipoprotein lipase activity', 'Apo C  ', 'Apo B48  ', 'HMG -CoA reductase activity  ', 'LDL receptor  ']","[0.49298471212387085, 0.26703009009361267, 0.1083361878991127, 0.0950152650475502, 0.0366336852312088]&['Lipoprotein lipase activity', 'Apo C  ', 'HMG -CoA reductase activity  ', 'Apo B48  ', 'LDL receptor  ']"
31,"[0.3895265758037567, 0.2690880298614502, 0.1997677981853485, 0.11055423319339752, 0.031063375994563103]&['Stretched aortic anulus', 'Papillary muscle rupture  ', 'Mitral stenosis  ', 'Atrial septal defect  ', 'Perforated tricuspid valve  ']","[0.8054429888725281, 0.1269739866256714, 0.03925243392586708, 0.020751366391777992, 0.0075792428106069565]&['Stretched aortic anulus', 'Papillary muscle rupture  ', 'Mitral stenosis  ', 'Atrial septal defect  ', 'Perforated tricuspid valve  ']","[0.845016360282898, 0.11074449867010117, 0.02507997304201126, 0.014999842271208763, 0.004159365314990282]&['Stretched aortic anulus', 'Papillary muscle rupture  ', 'Mitral stenosis  ', 'Atrial septal defect  ', 'Perforated tricuspid valve  ']","[0.7040186524391174, 0.16723103821277618, 0.05915479362010956, 0.058049652725458145, 0.011545905843377113]&['Stretched aortic anulus', 'Papillary muscle rupture  ', 'Atrial septal defect  ', 'Mitral stenosis  ', 'Perforated tricuspid valve  ']","[0.815935492515564, 0.13371233642101288, 0.02902407757937908, 0.01568593643605709, 0.00564216636121273]&['Stretched aortic anulus', 'Papillary muscle rupture  ', 'Mitral stenosis  ', 'Atrial septal defect  ', 'Perforated tricuspid valve  ']","[0.8541439771652222, 0.11729056388139725, 0.015010316856205463, 0.009772530756890774, 0.003782599698752165]&['Stretched aortic anulus', 'Papillary muscle rupture  ', 'Mitral stenosis  ', 'Atrial septal defect  ', 'Perforated tricuspid valve  ']","[0.8942066431045532, 0.07648199051618576, 0.013748959638178349, 0.011898094788193703, 0.003664338029921055]&['Stretched aortic anulus', 'Papillary muscle rupture  ', 'Mitral stenosis  ', 'Atrial septal defect  ', 'Perforated tricuspid valve  ']","[0.5897060632705688, 0.3167855441570282, 0.044302504509687424, 0.03608426824212074, 0.013121689669787884]&['Stretched aortic anulus', 'Papillary muscle rupture  ', 'Atrial septal defect  ', 'Mitral stenosis  ', 'Perforated tricuspid valve  ']","[0.7668264508247375, 0.14124825596809387, 0.04484999552369118, 0.038023922592401505, 0.00905134342610836]&['Stretched aortic anulus', 'Papillary muscle rupture  ', 'Mitral stenosis  ', 'Atrial septal defect  ', 'Perforated tricuspid valve  ']","[0.7062432765960693, 0.22303569316864014, 0.031293682754039764, 0.028137849643826485, 0.011289514601230621]&['Stretched aortic anulus', 'Papillary muscle rupture  ', 'Atrial septal defect  ', 'Mitral stenosis  ', 'Perforated tricuspid valve  ']","[0.8048831224441528, 0.14360806345939636, 0.02673552930355072, 0.01954360119998455, 0.005229647736996412]&['Stretched aortic anulus', 'Papillary muscle rupture  ', 'Mitral stenosis  ', 'Atrial septal defect  ', 'Perforated tricuspid valve  ']"
32,"[0.35570862889289856, 0.18966636061668396, 0.1319887340068817, 0.11692892014980316, 0.11189686506986618, 0.09381047636270523]&['Right nucleus of the abducens nerve', 'Left abducens nerve  ', 'Right abducens nerve  ', 'Left medial longitudinal fasciculus  ', 'Right medial longitudinal fasciculus  ', 'Left nucleus of the abducens nerve  ']","[0.7360286712646484, 0.08571924269199371, 0.07450143992900848, 0.04606732353568077, 0.03983369469642639, 0.01784956268966198]&['Right nucleus of the abducens nerve', 'Left medial longitudinal fasciculus  ', 'Left nucleus of the abducens nerve  ', 'Right medial longitudinal fasciculus  ', 'Left abducens nerve  ', 'Right abducens nerve  ']","[0.6234408020973206, 0.12196669727563858, 0.11311428993940353, 0.0742034763097763, 0.03894827514886856, 0.02832644246518612]&['Right nucleus of the abducens nerve', 'Left nucleus of the abducens nerve  ', 'Left medial longitudinal fasciculus  ', 'Right medial longitudinal fasciculus  ', 'Left abducens nerve  ', 'Right abducens nerve  ']","[0.5183972120285034, 0.16716966032981873, 0.14803209900856018, 0.07854656130075455, 0.0631219744682312, 0.024732554331421852]&['Right nucleus of the abducens nerve', 'Left nucleus of the abducens nerve  ', 'Left medial longitudinal fasciculus  ', 'Right medial longitudinal fasciculus  ', 'Left abducens nerve  ', 'Right abducens nerve  ']","[0.5661178231239319, 0.15901502966880798, 0.11537300795316696, 0.08029704540967941, 0.0509164035320282, 0.0282807145267725]&['Right nucleus of the abducens nerve', 'Left nucleus of the abducens nerve  ', 'Left medial longitudinal fasciculus  ', 'Right medial longitudinal fasciculus  ', 'Left abducens nerve  ', 'Right abducens nerve  ']","[0.5322009921073914, 0.15672899782657623, 0.15312689542770386, 0.08477342873811722, 0.048929378390312195, 0.024240314960479736]&['Right nucleus of the abducens nerve', 'Left medial longitudinal fasciculus  ', 'Left nucleus of the abducens nerve  ', 'Right medial longitudinal fasciculus  ', 'Left abducens nerve  ', 'Right abducens nerve  ']","[0.5955665707588196, 0.14674176275730133, 0.1207771897315979, 0.0795227587223053, 0.0323399193584919, 0.02505173161625862]&['Right nucleus of the abducens nerve', 'Left nucleus of the abducens nerve  ', 'Left medial longitudinal fasciculus  ', 'Right medial longitudinal fasciculus  ', 'Left abducens nerve  ', 'Right abducens nerve  ']","[0.633841872215271, 0.13097406923770905, 0.10666253417730331, 0.06807299703359604, 0.04574519768357277, 0.014703406020998955]&['Right nucleus of the abducens nerve', 'Left medial longitudinal fasciculus  ', 'Left nucleus of the abducens nerve  ', 'Right medial longitudinal fasciculus  ', 'Left abducens nerve  ', 'Right abducens nerve  ']","[0.6697779297828674, 0.12715104222297668, 0.10579807311296463, 0.05838155746459961, 0.025148287415504456, 0.013743163086473942]&['Right nucleus of the abducens nerve', 'Left nucleus of the abducens nerve  ', 'Left medial longitudinal fasciculus  ', 'Right medial longitudinal fasciculus  ', 'Left abducens nerve  ', 'Right abducens nerve  ']","[0.6223589777946472, 0.14439241588115692, 0.11393950879573822, 0.06716202944517136, 0.035605818033218384, 0.016541197896003723]&['Right nucleus of the abducens nerve', 'Left nucleus of the abducens nerve  ', 'Left medial longitudinal fasciculus  ', 'Right medial longitudinal fasciculus  ', 'Left abducens nerve  ', 'Right abducens nerve  ']","[0.5959447026252747, 0.13846349716186523, 0.11491826176643372, 0.07199236005544662, 0.051572807133197784, 0.02710837498307228]&['Right nucleus of the abducens nerve', 'Left nucleus of the abducens nerve  ', 'Left medial longitudinal fasciculus  ', 'Right medial longitudinal fasciculus  ', 'Left abducens nerve  ', 'Right abducens nerve  ']"
33,"[0.4397539794445038, 0.1638183742761612, 0.15299704670906067, 0.13663947582244873, 0.10679111629724503]&['5', '2  ', '1  ', '3  ', '4  ']","[0.3745327591896057, 0.24451403319835663, 0.1739383041858673, 0.10712280124425888, 0.09989200532436371]&['5', '1  ', '4  ', '3  ', '2  ']","[0.2960764169692993, 0.2792260944843292, 0.1528230905532837, 0.14555640518665314, 0.12631797790527344]&['5', '1  ', '4  ', '2  ', '3  ']","[0.2870508134365082, 0.2666689455509186, 0.2515687346458435, 0.13002239167690277, 0.06468908488750458]&['3  ', '5', '4  ', '1  ', '2  ']","[0.5217816829681396, 0.18541347980499268, 0.1168016567826271, 0.09699640423059464, 0.07900673151016235]&['5', '1  ', '4  ', '3  ', '2  ']","[0.40578100085258484, 0.18728312849998474, 0.18161077797412872, 0.12072664499282837, 0.1045984998345375]&['5', '2  ', '1  ', '4  ', '3  ']","[0.3318963646888733, 0.21187807619571686, 0.20350691676139832, 0.1820581704378128, 0.07066048681735992]&['1  ', '3  ', '2  ', '4  ', '5']","[0.2826104462146759, 0.22787675261497498, 0.2193831503391266, 0.1555982232093811, 0.114531509578228]&['5', '4  ', '1  ', '3  ', '2  ']","[0.55852210521698, 0.1928091049194336, 0.10114608705043793, 0.07711058109998703, 0.07041213661432266]&['5', '1  ', '4  ', '3  ', '2  ']","[0.6392943263053894, 0.12033356726169586, 0.09665987640619278, 0.09550339728593826, 0.04820876941084862]&['5', '1  ', '4  ', '3  ', '2  ']","[0.32388269901275635, 0.22277063131332397, 0.21676240861415863, 0.19698235392570496, 0.03960186243057251]&['1  ', '2  ', '4  ', '3  ', '5']"
34,"[0.31978917121887207, 0.2312847226858139, 0.1759490668773651, 0.15216286480426788, 0.12081416696310043]&['Constipation  ', 'Intussusception', 'Hookworm infestation  ', 'Cystic fibrosis  ', 'Hirschsprung disease  ']","[0.7443138957023621, 0.11164645105600357, 0.09598420560359955, 0.031696803867816925, 0.01635858789086342]&['Intussusception', 'Cystic fibrosis  ', 'Hookworm infestation  ', 'Hirschsprung disease  ', 'Constipation  ']","[0.7217418551445007, 0.11222163587808609, 0.10461877286434174, 0.039464324712753296, 0.021953413262963295]&['Intussusception', 'Hirschsprung disease  ', 'Hookworm infestation  ', 'Cystic fibrosis  ', 'Constipation  ']","[0.7840961813926697, 0.11178919672966003, 0.045669957995414734, 0.035802535712718964, 0.022642085328698158]&['Intussusception', 'Hookworm infestation  ', 'Cystic fibrosis  ', 'Constipation  ', 'Hirschsprung disease  ']","[0.7642180323600769, 0.09540166705846786, 0.09072338044643402, 0.03573661297559738, 0.013920310884714127]&['Intussusception', 'Hookworm infestation  ', 'Cystic fibrosis  ', 'Hirschsprung disease  ', 'Constipation  ']","[0.7390455007553101, 0.1158875823020935, 0.07667669653892517, 0.05661294236779213, 0.011777248233556747]&['Intussusception', 'Hookworm infestation  ', 'Cystic fibrosis  ', 'Hirschsprung disease  ', 'Constipation  ']","[0.6991186738014221, 0.14969003200531006, 0.07305244356393814, 0.06512463837862015, 0.013014236465096474]&['Intussusception', 'Hookworm infestation  ', 'Cystic fibrosis  ', 'Hirschsprung disease  ', 'Constipation  ']","[0.7674370408058167, 0.12144617736339569, 0.05067484453320503, 0.04678201675415039, 0.01365994568914175]&['Intussusception', 'Hookworm infestation  ', 'Cystic fibrosis  ', 'Hirschsprung disease  ', 'Constipation  ']","[0.8408129215240479, 0.08086971193552017, 0.030519625172019005, 0.025782480835914612, 0.022015227004885674]&['Intussusception', 'Hookworm infestation  ', 'Cystic fibrosis  ', 'Hirschsprung disease  ', 'Constipation  ']","[0.5924786329269409, 0.15841495990753174, 0.11578816920518875, 0.0911668986082077, 0.042151372879743576]&['Intussusception', 'Hookworm infestation  ', 'Hirschsprung disease  ', 'Cystic fibrosis  ', 'Constipation  ']","[0.7594143152236938, 0.11813359707593918, 0.0827723816037178, 0.02794536016881466, 0.011734389699995518]&['Intussusception', 'Hookworm infestation  ', 'Cystic fibrosis  ', 'Hirschsprung disease  ', 'Constipation  ']"
