,en,es,ar,cs,de,id,ko,ja,lv,nl,it
23,"[0.3798810541629791, 0.18243131041526794, 0.17623519897460938, 0.1584402620792389, 0.10301217436790466]&['Factor V Leiden mutation  ', 'von Willebrand disease', 'Glanzmann thrombasthenia  ', 'Protein C deficiency  ', 'Antithrombin III deficiency  ']","[0.3475465476512909, 0.2990534007549286, 0.16275368630886078, 0.15603414177894592, 0.034612275660037994]&['Factor V Leiden mutation  ', 'Antithrombin III deficiency  ', 'Protein C deficiency  ', 'Glanzmann thrombasthenia  ', 'von Willebrand disease']","[0.4976364076137543, 0.1715366393327713, 0.17139503359794617, 0.11404550820589066, 0.04538636654615402]&['Factor V Leiden mutation  ', 'Antithrombin III deficiency  ', 'Protein C deficiency  ', 'Glanzmann thrombasthenia  ', 'von Willebrand disease']","[0.6431896686553955, 0.16572663187980652, 0.1216021254658699, 0.04196813330054283, 0.027513472363352776]&['Factor V Leiden mutation  ', 'Protein C deficiency  ', 'Antithrombin III deficiency  ', 'Glanzmann thrombasthenia  ', 'von Willebrand disease']","[0.6337746381759644, 0.1362924724817276, 0.1154695376753807, 0.08234775811433792, 0.032115641981363297]&['Factor V Leiden mutation  ', 'Protein C deficiency  ', 'Antithrombin III deficiency  ', 'Glanzmann thrombasthenia  ', 'von Willebrand disease']","[0.5601972341537476, 0.1701662391424179, 0.10859977453947067, 0.10258430242538452, 0.05845249444246292]&['Factor V Leiden mutation  ', 'Glanzmann thrombasthenia  ', 'Protein C deficiency  ', 'Antithrombin III deficiency  ', 'von Willebrand disease']","[0.4713035225868225, 0.18881623446941376, 0.1876235157251358, 0.1029149517416954, 0.049341730773448944]&['Factor V Leiden mutation  ', 'Antithrombin III deficiency  ', 'Protein C deficiency  ', 'Glanzmann thrombasthenia  ', 'von Willebrand disease']","[0.49209901690483093, 0.21345029771327972, 0.1431412249803543, 0.07642410695552826, 0.07488536834716797]&['Factor V Leiden mutation  ', 'Antithrombin III deficiency  ', 'Protein C deficiency  ', 'von Willebrand disease', 'Glanzmann thrombasthenia  ']","[0.6189672946929932, 0.12558621168136597, 0.11067618429660797, 0.08031044155359268, 0.06445987522602081]&['Factor V Leiden mutation  ', 'Antithrombin III deficiency  ', 'Protein C deficiency  ', 'von Willebrand disease', 'Glanzmann thrombasthenia  ']","[0.5120832920074463, 0.20606353878974915, 0.15867124497890472, 0.09442541748285294, 0.02875649929046631]&['Factor V Leiden mutation  ', 'Antithrombin III deficiency  ', 'Protein C deficiency  ', 'von Willebrand disease', 'Glanzmann thrombasthenia  ']","[0.4396698772907257, 0.2344461977481842, 0.21332697570323944, 0.08123083412647247, 0.03132614493370056]&['Factor V Leiden mutation  ', 'Protein C deficiency  ', 'Glanzmann thrombasthenia  ', 'Antithrombin III deficiency  ', 'von Willebrand disease']"
24,"[0.5171849131584167, 0.25496751070022583, 0.13412953913211823, 0.051044438034296036, 0.04267354682087898]&['Recent travel  ', 'Trauma  ', 'Family illness  ', 'Diet  ', 'Unintended weight loss']","[0.24925677478313446, 0.24903716146945953, 0.22318582236766815, 0.17114393413066864, 0.10737635940313339]&['Recent travel  ', 'Family illness  ', 'Unintended weight loss', 'Diet  ', 'Trauma  ']","[0.3379935026168823, 0.21704062819480896, 0.17519161105155945, 0.1524677276611328, 0.11730653792619705]&['Family illness  ', 'Recent travel  ', 'Unintended weight loss', 'Diet  ', 'Trauma  ']","[0.3327583372592926, 0.22367267310619354, 0.15612304210662842, 0.1479109227657318, 0.13953493535518646]&['Family illness  ', 'Recent travel  ', 'Trauma  ', 'Diet  ', 'Unintended weight loss']","[0.3847031593322754, 0.16836784780025482, 0.16125953197479248, 0.15831461548805237, 0.12735486030578613]&['Family illness  ', 'Trauma  ', 'Recent travel  ', 'Unintended weight loss', 'Diet  ']","[0.27979278564453125, 0.24871939420700073, 0.2265513837337494, 0.19198638200759888, 0.05295007303357124]&['Family illness  ', 'Unintended weight loss', 'Diet  ', 'Recent travel  ', 'Trauma  ']","[0.3034532368183136, 0.2253633737564087, 0.18669147789478302, 0.15259729325771332, 0.1318945586681366]&['Recent travel  ', 'Family illness  ', 'Unintended weight loss', 'Diet  ', 'Trauma  ']","[0.3428294062614441, 0.22219297289848328, 0.21917960047721863, 0.11555872857570648, 0.10023924708366394]&['Diet  ', 'Recent travel  ', 'Unintended weight loss', 'Family illness  ', 'Trauma  ']","[0.26477929949760437, 0.24094952642917633, 0.2217232584953308, 0.16437439620494843, 0.10817350447177887]&['Trauma  ', 'Recent travel  ', 'Unintended weight loss', 'Diet  ', 'Family illness  ']","[0.4513215720653534, 0.18653440475463867, 0.1617117077112198, 0.10202006995677948, 0.09841218590736389]&['Family illness  ', 'Unintended weight loss', 'Diet  ', 'Trauma  ', 'Recent travel  ']","[0.3858470022678375, 0.22029975056648254, 0.16508342325687408, 0.1463548094034195, 0.08241499215364456]&['Family illness  ', 'Diet  ', 'Unintended weight loss', 'Recent travel  ', 'Trauma  ']"
25,"[0.307851642370224, 0.2765669524669647, 0.23392094671726227, 0.10038771480321884, 0.08127269148826599]&['Pheochromocytoma  ', 'Retinoblastoma  ', 'Rhabdomyosarcoma  ', 'Thyroid cancer', 'Neuroblastoma  ']","[0.5684792995452881, 0.14368408918380737, 0.12151623517274857, 0.0839645117521286, 0.082355797290802]&['Retinoblastoma  ', 'Rhabdomyosarcoma  ', 'Neuroblastoma  ', 'Pheochromocytoma  ', 'Thyroid cancer']","[0.3303721845149994, 0.20425088703632355, 0.19266816973686218, 0.17219625413417816, 0.10051245987415314]&['Pheochromocytoma  ', 'Retinoblastoma  ', 'Rhabdomyosarcoma  ', 'Neuroblastoma  ', 'Thyroid cancer']","[0.5344946980476379, 0.2203422337770462, 0.09498493373394012, 0.08012672513723373, 0.070051409304142]&['Retinoblastoma  ', 'Pheochromocytoma  ', 'Neuroblastoma  ', 'Rhabdomyosarcoma  ', 'Thyroid cancer']","[0.6205693483352661, 0.16652607917785645, 0.13342054188251495, 0.04440291225910187, 0.03508108854293823]&['Retinoblastoma  ', 'Pheochromocytoma  ', 'Neuroblastoma  ', 'Thyroid cancer', 'Rhabdomyosarcoma  ']","[0.5134473443031311, 0.22091913223266602, 0.13779477775096893, 0.07804147899150848, 0.049797236919403076]&['Retinoblastoma  ', 'Pheochromocytoma  ', 'Neuroblastoma  ', 'Rhabdomyosarcoma  ', 'Thyroid cancer']","[0.4553983509540558, 0.4324686527252197, 0.056537218391895294, 0.03848608583211899, 0.01710968278348446]&['Pheochromocytoma  ', 'Retinoblastoma  ', 'Neuroblastoma  ', 'Rhabdomyosarcoma  ', 'Thyroid cancer']","[0.3868873119354248, 0.1681894063949585, 0.15968158841133118, 0.15176524221897125, 0.13347643613815308]&['Rhabdomyosarcoma  ', 'Retinoblastoma  ', 'Pheochromocytoma  ', 'Neuroblastoma  ', 'Thyroid cancer']","[0.33824044466018677, 0.21956919133663177, 0.21134233474731445, 0.14886364340782166, 0.08198445290327072]&['Retinoblastoma  ', 'Neuroblastoma  ', 'Pheochromocytoma  ', 'Rhabdomyosarcoma  ', 'Thyroid cancer']","[0.4736541211605072, 0.2647295594215393, 0.12239184230566025, 0.10067123919725418, 0.03855332359671593]&['Retinoblastoma  ', 'Pheochromocytoma  ', 'Rhabdomyosarcoma  ', 'Neuroblastoma  ', 'Thyroid cancer']","[0.29799386858940125, 0.23704718053340912, 0.2291811853647232, 0.17134259641170502, 0.06443523615598679]&['Retinoblastoma  ', 'Neuroblastoma  ', 'Pheochromocytoma  ', 'Rhabdomyosarcoma  ', 'Thyroid cancer']"
26,"[0.8407816290855408, 0.04369785636663437, 0.04300912469625473, 0.03921883553266525, 0.033292513340711594]&['High ratio of cholesterol to bile acids in bile  ', 'Decreased hepatic secretion of lecithin  ', 'Overload of unconjugated bilirubin', 'Decreased reabsorption of bile salts  ', 'Infestation with parasites secreting β -glucuronidase  ']","[0.39312872290611267, 0.21053287386894226, 0.14827923476696014, 0.14352943003177643, 0.1045297235250473]&['High ratio of cholesterol to bile acids in bile  ', 'Decreased reabsorption of bile salts  ', 'Infestation with parasites secreting β -glucuronidase  ', 'Decreased hepatic secretion of lecithin  ', 'Overload of unconjugated bilirubin']","[0.27425360679626465, 0.2645059823989868, 0.23475195467472076, 0.1320229321718216, 0.09446559101343155]&['High ratio of cholesterol to bile acids in bile  ', 'Infestation with parasites secreting β -glucuronidase  ', 'Decreased reabsorption of bile salts  ', 'Decreased hepatic secretion of lecithin  ', 'Overload of unconjugated bilirubin']","[0.5396782755851746, 0.15203841030597687, 0.1367090493440628, 0.09182896465063095, 0.0797453448176384]&['High ratio of cholesterol to bile acids in bile  ', 'Decreased hepatic secretion of lecithin  ', 'Infestation with parasites secreting β -glucuronidase  ', 'Decreased reabsorption of bile salts  ', 'Overload of unconjugated bilirubin']","[0.48377662897109985, 0.2248106747865677, 0.149786576628685, 0.10775730758905411, 0.03386881947517395]&['High ratio of cholesterol to bile acids in bile  ', 'Decreased hepatic secretion of lecithin  ', 'Decreased reabsorption of bile salts  ', 'Infestation with parasites secreting β -glucuronidase  ', 'Overload of unconjugated bilirubin']","[0.32036587595939636, 0.23777444660663605, 0.2209017425775528, 0.129693865776062, 0.0912640318274498]&['High ratio of cholesterol to bile acids in bile  ', 'Decreased hepatic secretion of lecithin  ', 'Decreased reabsorption of bile salts  ', 'Infestation with parasites secreting β -glucuronidase  ', 'Overload of unconjugated bilirubin']","[0.43434834480285645, 0.21988610923290253, 0.13575506210327148, 0.12159157544374466, 0.08841883391141891]&['High ratio of cholesterol to bile acids in bile  ', 'Decreased reabsorption of bile salts  ', 'Infestation with parasites secreting β -glucuronidase  ', 'Decreased hepatic secretion of lecithin  ', 'Overload of unconjugated bilirubin']","[0.24542753398418427, 0.2374413162469864, 0.2282145619392395, 0.1706036776304245, 0.11831293255090714]&['High ratio of cholesterol to bile acids in bile  ', 'Decreased reabsorption of bile salts  ', 'Decreased hepatic secretion of lecithin  ', 'Infestation with parasites secreting β -glucuronidase  ', 'Overload of unconjugated bilirubin']","[0.44130653142929077, 0.22183527052402496, 0.17005655169487, 0.12177636474370956, 0.045025330036878586]&['High ratio of cholesterol to bile acids in bile  ', 'Decreased reabsorption of bile salts  ', 'Decreased hepatic secretion of lecithin  ', 'Infestation with parasites secreting β -glucuronidase  ', 'Overload of unconjugated bilirubin']","[0.3167233169078827, 0.2919580638408661, 0.20381101965904236, 0.12117800861597061, 0.06632967293262482]&['High ratio of cholesterol to bile acids in bile  ', 'Decreased reabsorption of bile salts  ', 'Decreased hepatic secretion of lecithin  ', 'Infestation with parasites secreting β -glucuronidase  ', 'Overload of unconjugated bilirubin']","[0.5665007829666138, 0.12824584543704987, 0.1268320083618164, 0.11218751966953278, 0.06623391807079315]&['High ratio of cholesterol to bile acids in bile  ', 'Infestation with parasites secreting β -glucuronidase  ', 'Decreased hepatic secretion of lecithin  ', 'Decreased reabsorption of bile salts  ', 'Overload of unconjugated bilirubin']"
27,"[0.3138228952884674, 0.29873016476631165, 0.16554249823093414, 0.1599419265985489, 0.06196257099509239]&['<6500/mm3 or >8500/mm3 ', '>9500/mm3', '5500 –9500/mm3 ', '6500 –8500/mm3 ', '<7500/mm3 ']","[0.245308518409729, 0.24071872234344482, 0.2111079841852188, 0.20041091740131378, 0.10245388746261597]&['>9500/mm3', '<6500/mm3 or >8500/mm3 ', '6500 –8500/mm3 ', '5500 –9500/mm3 ', '<7500/mm3 ']","[0.2415129840373993, 0.22619187831878662, 0.1993076652288437, 0.1843554675579071, 0.1486319601535797]&['<6500/mm3 or >8500/mm3 ', '<7500/mm3 ', '6500 –8500/mm3 ', '5500 –9500/mm3 ', '>9500/mm3']","[0.30505114793777466, 0.27114206552505493, 0.17008791863918304, 0.13613121211528778, 0.11758764088153839]&['>9500/mm3', '<6500/mm3 or >8500/mm3 ', '6500 –8500/mm3 ', '5500 –9500/mm3 ', '<7500/mm3 ']","[0.28761014342308044, 0.2047116905450821, 0.2044816017150879, 0.1835213303565979, 0.11967526376247406]&['<6500/mm3 or >8500/mm3 ', '>9500/mm3', '6500 –8500/mm3 ', '5500 –9500/mm3 ', '<7500/mm3 ']","[0.4312571883201599, 0.15794087946414948, 0.14698092639446259, 0.14063328504562378, 0.12318772822618484]&['<6500/mm3 or >8500/mm3 ', '5500 –9500/mm3 ', '>9500/mm3', '6500 –8500/mm3 ', '<7500/mm3 ']","[0.2576863765716553, 0.21988545358181, 0.21005848050117493, 0.20289906859397888, 0.10947068780660629]&['>9500/mm3', '6500 –8500/mm3 ', '5500 –9500/mm3 ', '<6500/mm3 or >8500/mm3 ', '<7500/mm3 ']","[0.23210875689983368, 0.23064793646335602, 0.22955505549907684, 0.20969153940677643, 0.097996786236763]&['>9500/mm3', '6500 –8500/mm3 ', '<6500/mm3 or >8500/mm3 ', '5500 –9500/mm3 ', '<7500/mm3 ']","[0.2566832900047302, 0.2430955171585083, 0.21837462484836578, 0.15804509818553925, 0.12380145490169525]&['6500 –8500/mm3 ', '5500 –9500/mm3 ', '<6500/mm3 or >8500/mm3 ', '>9500/mm3', '<7500/mm3 ']","[0.2846650779247284, 0.2641266882419586, 0.18084803223609924, 0.17262853682041168, 0.09773170948028564]&['<6500/mm3 or >8500/mm3 ', '>9500/mm3', '6500 –8500/mm3 ', '5500 –9500/mm3 ', '<7500/mm3 ']","[0.2445012331008911, 0.23388917744159698, 0.21732604503631592, 0.2056814432144165, 0.09860216081142426]&['>9500/mm3', '<6500/mm3 or >8500/mm3 ', '6500 –8500/mm3 ', '5500 –9500/mm3 ', '<7500/mm3 ']"
28,"[0.3917732834815979, 0.26927050948143005, 0.1804601550102234, 0.14862656593322754, 0.009869415313005447]&['Calcitriol production by activated macrophages  ', 'Parathyroid hormone -related peptide secretion  ', 'Local resorption of bone by metastases  ', 'Secretion of parathyroid hormone  ', 'Secretion of thyroid -stimulating hormone']","[0.5243456959724426, 0.1672026664018631, 0.15355269610881805, 0.12154155969619751, 0.0333574078977108]&['Calcitriol production by activated macrophages  ', 'Local resorption of bone by metastases  ', 'Secretion of parathyroid hormone  ', 'Parathyroid hormone -related peptide secretion  ', 'Secretion of thyroid -stimulating hormone']","[0.30200299620628357, 0.22874271869659424, 0.19556806981563568, 0.19553449749946594, 0.07815170288085938]&['Calcitriol production by activated macrophages  ', 'Local resorption of bone by metastases  ', 'Parathyroid hormone -related peptide secretion  ', 'Secretion of parathyroid hormone  ', 'Secretion of thyroid -stimulating hormone']","[0.2955462336540222, 0.2503557503223419, 0.22113214433193207, 0.17360348999500275, 0.059362396597862244]&['Calcitriol production by activated macrophages  ', 'Secretion of parathyroid hormone  ', 'Parathyroid hormone -related peptide secretion  ', 'Local resorption of bone by metastases  ', 'Secretion of thyroid -stimulating hormone']","[0.4639759957790375, 0.21286585927009583, 0.14330004155635834, 0.13680385053157806, 0.0430542454123497]&['Calcitriol production by activated macrophages  ', 'Parathyroid hormone -related peptide secretion  ', 'Local resorption of bone by metastases  ', 'Secretion of parathyroid hormone  ', 'Secretion of thyroid -stimulating hormone']","[0.4038608968257904, 0.20704656839370728, 0.17713089287281036, 0.16162897646427155, 0.0503326877951622]&['Calcitriol production by activated macrophages  ', 'Parathyroid hormone -related peptide secretion  ', 'Local resorption of bone by metastases  ', 'Secretion of parathyroid hormone  ', 'Secretion of thyroid -stimulating hormone']","[0.48357442021369934, 0.24939954280853271, 0.14491447806358337, 0.09665727615356445, 0.02545420452952385]&['Calcitriol production by activated macrophages  ', 'Local resorption of bone by metastases  ', 'Parathyroid hormone -related peptide secretion  ', 'Secretion of parathyroid hormone  ', 'Secretion of thyroid -stimulating hormone']","[0.3042967617511749, 0.22663794457912445, 0.21235887706279755, 0.15638919174671173, 0.10031725466251373]&['Calcitriol production by activated macrophages  ', 'Secretion of parathyroid hormone  ', 'Local resorption of bone by metastases  ', 'Secretion of thyroid -stimulating hormone', 'Parathyroid hormone -related peptide secretion  ']","[0.3544989228248596, 0.22014249861240387, 0.19669286906719208, 0.15993766486644745, 0.06872805207967758]&['Calcitriol production by activated macrophages  ', 'Parathyroid hormone -related peptide secretion  ', 'Local resorption of bone by metastases  ', 'Secretion of parathyroid hormone  ', 'Secretion of thyroid -stimulating hormone']","[0.3899756371974945, 0.22102543711662292, 0.15296852588653564, 0.1441185027360916, 0.0919119119644165]&['Calcitriol production by activated macrophages  ', 'Local resorption of bone by metastases  ', 'Secretion of thyroid -stimulating hormone', 'Secretion of parathyroid hormone  ', 'Parathyroid hormone -related peptide secretion  ']","[0.29436540603637695, 0.24732333421707153, 0.23723754286766052, 0.16206395626068115, 0.05900978669524193]&['Calcitriol production by activated macrophages  ', 'Parathyroid hormone -related peptide secretion  ', 'Secretion of parathyroid hormone  ', 'Local resorption of bone by metastases  ', 'Secretion of thyroid -stimulating hormone']"
29,"[0.3617570400238037, 0.2359464019536972, 0.18977996706962585, 0.12392019480466843, 0.08859642595052719]&['T5', 'C7  ', 'T1  ', 'C5  ', 'T3  ']","[0.3434735834598541, 0.215647891163826, 0.15066632628440857, 0.14590942859649658, 0.14430278539657593]&['T3  ', 'T1  ', 'C7  ', 'C5  ', 'T5']","[0.29116764664649963, 0.24399583041667938, 0.18295569717884064, 0.14970065653324127, 0.13218015432357788]&['T5', 'T3  ', 'C7  ', 'T1  ', 'C5  ']","[0.6254952549934387, 0.13521325588226318, 0.09997829049825668, 0.0968061238527298, 0.042507145553827286]&['T5', 'T3  ', 'T1  ', 'C7  ', 'C5  ']","[0.4976886212825775, 0.16536907851696014, 0.13755880296230316, 0.12176871299743652, 0.07761470973491669]&['T5', 'T3  ', 'T1  ', 'C7  ', 'C5  ']","[0.35833245515823364, 0.2306482493877411, 0.15592530369758606, 0.14257457852363586, 0.11251939833164215]&['T5', 'T3  ', 'C7  ', 'T1  ', 'C5  ']","[0.3353399336338043, 0.21439844369888306, 0.19805802404880524, 0.12971390783786774, 0.12248967587947845]&['T5', 'T3  ', 'T1  ', 'C5  ', 'C7  ']","[0.45870083570480347, 0.21526466310024261, 0.1979900598526001, 0.07630138099193573, 0.05174298956990242]&['T5', 'T3  ', 'T1  ', 'C7  ', 'C5  ']","[0.3616030812263489, 0.24351045489311218, 0.21064068377017975, 0.12800762057304382, 0.056238170713186264]&['T5', 'T3  ', 'T1  ', 'C7  ', 'C5  ']","[0.42247262597084045, 0.2177717685699463, 0.14683681726455688, 0.13658063113689423, 0.07633817195892334]&['T5', 'T3  ', 'C7  ', 'T1  ', 'C5  ']","[0.3206416964530945, 0.25435954332351685, 0.17412756383419037, 0.1527242511510849, 0.09814700484275818]&['T5', 'T3  ', 'T1  ', 'C7  ', 'C5  ']"
30,"[0.6543322205543518, 0.10935013741254807, 0.10316620767116547, 0.06743661314249039, 0.06571484357118607]&['Apo B48  ', 'HMG -CoA reductase activity  ', 'Apo C  ', 'Lipoprotein lipase activity', 'LDL receptor  ']","[0.3318846821784973, 0.24471516907215118, 0.2020452469587326, 0.16414949297904968, 0.05720537528395653]&['HMG -CoA reductase activity  ', 'LDL receptor  ', 'Apo B48  ', 'Apo C  ', 'Lipoprotein lipase activity']","[0.42146196961402893, 0.3667711913585663, 0.12385421246290207, 0.05383158102631569, 0.03408113867044449]&['LDL receptor  ', 'Apo B48  ', 'HMG -CoA reductase activity  ', 'Apo C  ', 'Lipoprotein lipase activity']","[0.5029631853103638, 0.22978806495666504, 0.09791836887598038, 0.08934550732374191, 0.07998475432395935]&['Apo B48  ', 'Apo C  ', 'LDL receptor  ', 'Lipoprotein lipase activity', 'HMG -CoA reductase activity  ']","[0.40480121970176697, 0.35826995968818665, 0.14841949939727783, 0.05679367110133171, 0.03171563521027565]&['LDL receptor  ', 'Apo B48  ', 'HMG -CoA reductase activity  ', 'Apo C  ', 'Lipoprotein lipase activity']","[0.3642277419567108, 0.2264067679643631, 0.1804712414741516, 0.1776628941297531, 0.051231373101472855]&['Apo B48  ', 'LDL receptor  ', 'Apo C  ', 'HMG -CoA reductase activity  ', 'Lipoprotein lipase activity']","[0.5507312417030334, 0.15763825178146362, 0.13654401898384094, 0.11859668046236038, 0.03648984432220459]&['Apo B48  ', 'HMG -CoA reductase activity  ', 'LDL receptor  ', 'Apo C  ', 'Lipoprotein lipase activity']","[0.398756742477417, 0.2727339267730713, 0.2187233716249466, 0.06850439310073853, 0.04128158465027809]&['Apo B48  ', 'HMG -CoA reductase activity  ', 'LDL receptor  ', 'Apo C  ', 'Lipoprotein lipase activity']","[0.46034085750579834, 0.29033729434013367, 0.08795366436243057, 0.08642080426216125, 0.07494743168354034]&['Apo B48  ', 'LDL receptor  ', 'Lipoprotein lipase activity', 'Apo C  ', 'HMG -CoA reductase activity  ']","[0.5936328768730164, 0.16497603058815002, 0.13197527825832367, 0.06426326930522919, 0.045152515172958374]&['Apo B48  ', 'LDL receptor  ', 'HMG -CoA reductase activity  ', 'Lipoprotein lipase activity', 'Apo C  ']","[0.41027408838272095, 0.3295181095600128, 0.15723036229610443, 0.05510833486914635, 0.047869108617305756]&['LDL receptor  ', 'Apo B48  ', 'HMG -CoA reductase activity  ', 'Apo C  ', 'Lipoprotein lipase activity']"
31,"[0.6139194965362549, 0.15976572036743164, 0.14230486750602722, 0.07104949653148651, 0.012960484251379967]&['Papillary muscle rupture  ', 'Mitral stenosis  ', 'Perforated tricuspid valve  ', 'Atrial septal defect  ', 'Stretched aortic anulus']","[0.31774747371673584, 0.2683537006378174, 0.21495190262794495, 0.16624528169631958, 0.03270159661769867]&['Perforated tricuspid valve  ', 'Atrial septal defect  ', 'Papillary muscle rupture  ', 'Mitral stenosis  ', 'Stretched aortic anulus']","[0.3350587487220764, 0.22639286518096924, 0.20490612089633942, 0.19741690158843994, 0.03622540459036827]&['Perforated tricuspid valve  ', 'Atrial septal defect  ', 'Papillary muscle rupture  ', 'Mitral stenosis  ', 'Stretched aortic anulus']","[0.3089299499988556, 0.2829839587211609, 0.19517038762569427, 0.17738832533359528, 0.03552739694714546]&['Perforated tricuspid valve  ', 'Atrial septal defect  ', 'Mitral stenosis  ', 'Papillary muscle rupture  ', 'Stretched aortic anulus']","[0.26310452818870544, 0.23749448359012604, 0.23148150742053986, 0.22907736897468567, 0.038842085748910904]&['Perforated tricuspid valve  ', 'Papillary muscle rupture  ', 'Mitral stenosis  ', 'Atrial septal defect  ', 'Stretched aortic anulus']","[0.28259027004241943, 0.2744274139404297, 0.21652789413928986, 0.18989470601081848, 0.03655963018536568]&['Perforated tricuspid valve  ', 'Atrial septal defect  ', 'Mitral stenosis  ', 'Papillary muscle rupture  ', 'Stretched aortic anulus']","[0.3257002830505371, 0.2610965073108673, 0.2305627465248108, 0.1476980298757553, 0.034942444413900375]&['Perforated tricuspid valve  ', 'Papillary muscle rupture  ', 'Atrial septal defect  ', 'Mitral stenosis  ', 'Stretched aortic anulus']","[0.33752211928367615, 0.22063110768795013, 0.19774670898914337, 0.190114364027977, 0.05398567393422127]&['Perforated tricuspid valve  ', 'Papillary muscle rupture  ', 'Atrial septal defect  ', 'Mitral stenosis  ', 'Stretched aortic anulus']","[0.27631592750549316, 0.24689942598342896, 0.23724783957004547, 0.19199949502944946, 0.04753732681274414]&['Perforated tricuspid valve  ', 'Mitral stenosis  ', 'Atrial septal defect  ', 'Papillary muscle rupture  ', 'Stretched aortic anulus']","[0.45449700951576233, 0.1785321831703186, 0.17236055433750153, 0.14999206364154816, 0.044618211686611176]&['Perforated tricuspid valve  ', 'Atrial septal defect  ', 'Mitral stenosis  ', 'Papillary muscle rupture  ', 'Stretched aortic anulus']","[0.30622780323028564, 0.3006840646266937, 0.18153543770313263, 0.1807578206062317, 0.030794870108366013]&['Atrial septal defect  ', 'Perforated tricuspid valve  ', 'Papillary muscle rupture  ', 'Mitral stenosis  ', 'Stretched aortic anulus']"
32,"[0.3505372107028961, 0.22035910189151764, 0.21082836389541626, 0.17521649599075317, 0.03282864764332771, 0.010230248793959618]&['Right medial longitudinal fasciculus  ', 'Left medial longitudinal fasciculus  ', 'Right abducens nerve  ', 'Left abducens nerve  ', 'Left nucleus of the abducens nerve  ', 'Right nucleus of the abducens nerve']","[0.28268545866012573, 0.20093503594398499, 0.20088230073451996, 0.17514389753341675, 0.1130514070391655, 0.027301965281367302]&['Right medial longitudinal fasciculus  ', 'Left nucleus of the abducens nerve  ', 'Right abducens nerve  ', 'Left abducens nerve  ', 'Left medial longitudinal fasciculus  ', 'Right nucleus of the abducens nerve']","[0.33330515027046204, 0.25713202357292175, 0.21345090866088867, 0.12349322438240051, 0.05735311284661293, 0.015265664085745811]&['Right medial longitudinal fasciculus  ', 'Left medial longitudinal fasciculus  ', 'Right abducens nerve  ', 'Left abducens nerve  ', 'Left nucleus of the abducens nerve  ', 'Right nucleus of the abducens nerve']","[0.38686516880989075, 0.33858439326286316, 0.1315239816904068, 0.06409284472465515, 0.06310364603996277, 0.015829958021640778]&['Right medial longitudinal fasciculus  ', 'Left medial longitudinal fasciculus  ', 'Right abducens nerve  ', 'Left nucleus of the abducens nerve  ', 'Left abducens nerve  ', 'Right nucleus of the abducens nerve']","[0.33198341727256775, 0.2824147343635559, 0.1800011247396469, 0.1374165415763855, 0.044813789427280426, 0.023370446637272835]&['Left medial longitudinal fasciculus  ', 'Right medial longitudinal fasciculus  ', 'Right abducens nerve  ', 'Left abducens nerve  ', 'Left nucleus of the abducens nerve  ', 'Right nucleus of the abducens nerve']","[0.3356563448905945, 0.27730444073677063, 0.20095010101795197, 0.09549795836210251, 0.07469162344932556, 0.01589958742260933]&['Right medial longitudinal fasciculus  ', 'Left medial longitudinal fasciculus  ', 'Right abducens nerve  ', 'Left abducens nerve  ', 'Left nucleus of the abducens nerve  ', 'Right nucleus of the abducens nerve']","[0.2836115062236786, 0.23884503543376923, 0.2342873215675354, 0.16403836011886597, 0.06646399199962616, 0.012753794901072979]&['Right medial longitudinal fasciculus  ', 'Left medial longitudinal fasciculus  ', 'Right abducens nerve  ', 'Left abducens nerve  ', 'Left nucleus of the abducens nerve  ', 'Right nucleus of the abducens nerve']","[0.35474300384521484, 0.3442467749118805, 0.09593361616134644, 0.09264039248228073, 0.09257708489894867, 0.01985907554626465]&['Right medial longitudinal fasciculus  ', 'Left medial longitudinal fasciculus  ', 'Left nucleus of the abducens nerve  ', 'Right abducens nerve  ', 'Left abducens nerve  ', 'Right nucleus of the abducens nerve']","[0.3010737895965576, 0.2817055284976959, 0.2504957318305969, 0.09215109050273895, 0.06349778920412064, 0.01107612531632185]&['Right medial longitudinal fasciculus  ', 'Right abducens nerve  ', 'Left medial longitudinal fasciculus  ', 'Left abducens nerve  ', 'Left nucleus of the abducens nerve  ', 'Right nucleus of the abducens nerve']","[0.3070217967033386, 0.246562197804451, 0.17492224276065826, 0.15157219767570496, 0.10659561306238174, 0.013325926847755909]&['Right medial longitudinal fasciculus  ', 'Left medial longitudinal fasciculus  ', 'Right abducens nerve  ', 'Left abducens nerve  ', 'Left nucleus of the abducens nerve  ', 'Right nucleus of the abducens nerve']","[0.35042595863342285, 0.2705083191394806, 0.18888497352600098, 0.10179015249013901, 0.06757642328739166, 0.020814109593629837]&['Right medial longitudinal fasciculus  ', 'Left medial longitudinal fasciculus  ', 'Right abducens nerve  ', 'Left abducens nerve  ', 'Left nucleus of the abducens nerve  ', 'Right nucleus of the abducens nerve']"
